Record	GBK	Record_Type	Record_Number	CC	Family
cpsnj08_SemiBin_5.fa_contig_37005_polypolish.region001.gbk_region_1	cpsnj08_SemiBin_5.fa_contig_37005_polypolish.region001	region	1	72003	FAM_09815
sample16_SemiBin_145.fa_contig_24029_polypolish.region001.gbk_region_1	sample16_SemiBin_145.fa_contig_24029_polypolish.region001	region	1	72007	FAM_09816
sample22_SemiBin_28.fa_contig_2481_polypolish.region001.gbk_region_1	sample22_SemiBin_28.fa_contig_2481_polypolish.region001	region	1	72039	FAM_09817
cpsnj14_SemiBin_76.fa_contig_43757_polypolish.region001.gbk_region_1	cpsnj14_SemiBin_76.fa_contig_43757_polypolish.region001	region	1	72075	FAM_09818
sample6_SemiBin_109.fa_contig_102358_polypolish.region002.gbk_region_2	sample6_SemiBin_109.fa_contig_102358_polypolish.region002	region	2	72079	FAM_09819
sample13_SemiBin_140.fa_contig_87995_polypolish.region001.gbk_region_1	sample13_SemiBin_140.fa_contig_87995_polypolish.region001	region	1	72083	FAM_09820
sample17_SemiBin_165.fa_contig_48892.region001.gbk_region_1	sample17_SemiBin_165.fa_contig_48892.region001	region	1	72107	FAM_09821
sample17_SemiBin_165.fa_contig_86499.region001.gbk_region_1	sample17_SemiBin_165.fa_contig_86499.region001	region	1	72111	FAM_09822
snj19_SemiBin_103.fa_contig_64004_polypolish.region001.gbk_region_1	snj19_SemiBin_103.fa_contig_64004_polypolish.region001	region	1	72115	FAM_09823
cpsnj04_SemiBin_105.fa_contig_74545_polypolish.region002.gbk_region_2	cpsnj04_SemiBin_105.fa_contig_74545_polypolish.region002	region	2	72123	FAM_09824
cpsnj14_SemiBin_124.fa_contig_64798_polypolish.region001.gbk_region_1	cpsnj14_SemiBin_124.fa_contig_64798_polypolish.region001	region	1	72127	FAM_09825
sample5_SemiBin_43.fa_contig_59183_polypolish.region001.gbk_region_1	sample5_SemiBin_43.fa_contig_59183_polypolish.region001	region	1	72135	FAM_09826
snj09_SemiBin_64.fa_contig_35707_polypolish.region001.gbk_region_1	snj09_SemiBin_64.fa_contig_35707_polypolish.region001	region	1	72152	FAM_09827
sample18_SemiBin_65.fa_contig_21016_polypolish.region001.gbk_region_1	sample18_SemiBin_65.fa_contig_21016_polypolish.region001	region	1	72173	FAM_09828
sample25_SemiBin_21.fa_contig_34794_polypolish.region001.gbk_region_1	sample25_SemiBin_21.fa_contig_34794_polypolish.region001	region	1	72189	FAM_09829
cpsnj14_SemiBin_101.fa_contig_66776_polypolish.region001.gbk_region_1	cpsnj14_SemiBin_101.fa_contig_66776_polypolish.region001	region	1	72197	FAM_09830
sample1_SemiBin_732.fa_contig_172271_polypolish.region001.gbk_region_1	sample1_SemiBin_732.fa_contig_172271_polypolish.region001	region	1	72205	FAM_09831
sample2_SemiBin_15.fa_contig_5387_polypolish.region004.gbk_region_4	sample2_SemiBin_15.fa_contig_5387_polypolish.region004	region	4	72209	FAM_09832
sample29_SemiBin_251.fa_contig_207_polypolish.region001.gbk_region_1	sample29_SemiBin_251.fa_contig_207_polypolish.region001	region	1	72229	FAM_09833
sample7_SemiBin_94.fa_contig_21252_polypolish.region004.gbk_region_4	sample7_SemiBin_94.fa_contig_21252_polypolish.region004	region	4	72253	FAM_09834
sample19_SemiBin_7.fa_contig_16479_polypolish.region002.gbk_region_2	sample19_SemiBin_7.fa_contig_16479_polypolish.region002	region	2	72257	FAM_09835
snj09_SemiBin_70.fa_contig_87_polypolish.region001.gbk_region_1	snj09_SemiBin_70.fa_contig_87_polypolish.region001	region	1	72261	FAM_09836
snj08_SemiBin_35.fa_contig_283_polypolish.region001.gbk_region_1	snj08_SemiBin_35.fa_contig_283_polypolish.region001	region	1	72273	FAM_09837
snj08_SemiBin_247.fa_contig_76748_polypolish.region002.gbk_region_2	snj08_SemiBin_247.fa_contig_76748_polypolish.region002	region	2	72285	FAM_09838
snj01_SemiBin_29.fa_contig_27604_polypolish.region002.gbk_region_2	snj01_SemiBin_29.fa_contig_27604_polypolish.region002	region	2	72297	FAM_09839
sample4_SemiBin_198.fa_contig_31794_polypolish.region001.gbk_region_1	sample4_SemiBin_198.fa_contig_31794_polypolish.region001	region	1	72317	FAM_09840
snj04_SemiBin_38.fa_contig_8495_polypolish.region001.gbk_region_1	snj04_SemiBin_38.fa_contig_8495_polypolish.region001	region	1	72329	FAM_09841
sample20_SemiBin_133.fa_contig_18042_polypolish.region001.gbk_region_1	sample20_SemiBin_133.fa_contig_18042_polypolish.region001	region	1	72361	FAM_09842
sample20_SemiBin_121.fa_contig_66771_polypolish.region001.gbk_region_1	sample20_SemiBin_121.fa_contig_66771_polypolish.region001	region	1	72365	FAM_09843
sample13_SemiBin_20.fa_contig_18810_polypolish.region001.gbk_region_1	sample13_SemiBin_20.fa_contig_18810_polypolish.region001	region	1	72373	FAM_09844
sample15_SemiBin_139.fa_contig_33932.region001.gbk_region_1	sample15_SemiBin_139.fa_contig_33932.region001	region	1	72377	FAM_09845
sample1_SemiBin_29.fa_contig_1517_polypolish.region001.gbk_region_1	sample1_SemiBin_29.fa_contig_1517_polypolish.region001	region	1	72393	FAM_09846
sample28_SemiBin_66.fa_contig_95458_polypolish.region001.gbk_region_1	sample28_SemiBin_66.fa_contig_95458_polypolish.region001	region	1	72437	FAM_09847
snj11_SemiBin_96.fa_contig_9350_polypolish.region001.gbk_region_1	snj11_SemiBin_96.fa_contig_9350_polypolish.region001	region	1	72445	FAM_09848
cpsnj04_SemiBin_625.fa_contig_88627_polypolish.region001.gbk_region_1	cpsnj04_SemiBin_625.fa_contig_88627_polypolish.region001	region	1	72449	FAM_09849
sample29_SemiBin_604.fa_contig_24333_polypolish.region001.gbk_region_1	sample29_SemiBin_604.fa_contig_24333_polypolish.region001	region	1	72457	FAM_09850
sample25_SemiBin_63.fa_contig_46020_polypolish.region001.gbk_region_1	sample25_SemiBin_63.fa_contig_46020_polypolish.region001	region	1	72461	FAM_09851
snj08_SemiBin_1987.fa_contig_50461_polypolish.region001.gbk_region_1	snj08_SemiBin_1987.fa_contig_50461_polypolish.region001	region	1	72465	FAM_09852
cpsnj09_SemiBin_158.fa_contig_9785_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_158.fa_contig_9785_polypolish.region001	region	1	72473	FAM_09853
sample29_SemiBin_27.fa_contig_133_polypolish.region002.gbk_region_2	sample29_SemiBin_27.fa_contig_133_polypolish.region002	region	2	72477	FAM_09854
sample15_SemiBin_56.fa_contig_9108.region001.gbk_region_1	sample15_SemiBin_56.fa_contig_9108.region001	region	1	72493	FAM_09855
sample19_SemiBin_100.fa_contig_12561_polypolish.region001.gbk_region_1	sample19_SemiBin_100.fa_contig_12561_polypolish.region001	region	1	72501	FAM_09856
cpsnj10_SemiBin_302.fa_contig_21748_polypolish.region001.gbk_region_1	cpsnj10_SemiBin_302.fa_contig_21748_polypolish.region001	region	1	72505	FAM_09857
sample27_SemiBin_29.fa_contig_7920_polypolish.region001.gbk_region_1	sample27_SemiBin_29.fa_contig_7920_polypolish.region001	region	1	72509	FAM_09858
sample17_SemiBin_223.fa_contig_110628.region001.gbk_region_1	sample17_SemiBin_223.fa_contig_110628.region001	region	1	72513	FAM_09859
sample17_SemiBin_167.fa_contig_68247.region001.gbk_region_1	sample17_SemiBin_167.fa_contig_68247.region001	region	1	72537	FAM_09860
sample16_SemiBin_226.fa_contig_55058_polypolish.region002.gbk_region_2	sample16_SemiBin_226.fa_contig_55058_polypolish.region002	region	2	72545	FAM_09861
sample20_SemiBin_43.fa_contig_15857_polypolish.region001.gbk_region_1	sample20_SemiBin_43.fa_contig_15857_polypolish.region001	region	1	72549	FAM_09862
sample25_SemiBin_125.fa_contig_104863_polypolish.region001.gbk_region_1	sample25_SemiBin_125.fa_contig_104863_polypolish.region001	region	1	72557	FAM_09863
sample1_SemiBin_100.fa_contig_91506_polypolish.region001.gbk_region_1	sample1_SemiBin_100.fa_contig_91506_polypolish.region001	region	1	72578	FAM_09864
sample29_SemiBin_109.fa_contig_49142_polypolish.region001.gbk_region_1	sample29_SemiBin_109.fa_contig_49142_polypolish.region001	region	1	72586	FAM_09865
cpsnj01_SemiBin_25.fa_contig_27816_polypolish.region002.gbk_region_2	cpsnj01_SemiBin_25.fa_contig_27816_polypolish.region002	region	2	72594	FAM_09866
snj14_SemiBin_13.fa_contig_1623_polypolish.region001.gbk_region_1	snj14_SemiBin_13.fa_contig_1623_polypolish.region001	region	1	72598	FAM_09867
cpsnj08_SemiBin_34.fa_contig_11424_polypolish.region001.gbk_region_1	cpsnj08_SemiBin_34.fa_contig_11424_polypolish.region001	region	1	72602	FAM_09868
sample21_SemiBin_378.fa_contig_72015_polypolish.region001.gbk_region_1	sample21_SemiBin_378.fa_contig_72015_polypolish.region001	region	1	72610	FAM_09869
sample2_SemiBin_15.fa_contig_7527_polypolish.region001.gbk_region_1	sample2_SemiBin_15.fa_contig_7527_polypolish.region001	region	1	72626	FAM_09870
cpsnj04_SemiBin_88.fa_contig_72243_polypolish.region001.gbk_region_1	cpsnj04_SemiBin_88.fa_contig_72243_polypolish.region001	region	1	72638	FAM_09871
snj09_SemiBin_292.fa_contig_5058_polypolish.region001.gbk_region_1	snj09_SemiBin_292.fa_contig_5058_polypolish.region001	region	1	72642	FAM_09872
cpsnj04_SemiBin_45.fa_contig_12665_polypolish.region001.gbk_region_1	cpsnj04_SemiBin_45.fa_contig_12665_polypolish.region001	region	1	72646	FAM_09873
snj03_SemiBin_36.fa_contig_64949_polypolish.region001.gbk_region_1	snj03_SemiBin_36.fa_contig_64949_polypolish.region001	region	1	72654	FAM_09874
cpsnj10_SemiBin_62.fa_contig_9056_polypolish.region001.gbk_region_1	cpsnj10_SemiBin_62.fa_contig_9056_polypolish.region001	region	1	72670	FAM_09875
cpsnj03_SemiBin_641.fa_contig_57629_polypolish.region001.gbk_region_1	cpsnj03_SemiBin_641.fa_contig_57629_polypolish.region001	region	1	72678	FAM_09876
snj09_SemiBin_106.fa_contig_8088_polypolish.region001.gbk_region_1	snj09_SemiBin_106.fa_contig_8088_polypolish.region001	region	1	72682	FAM_09877
sample15_SemiBin_733.fa_contig_13022.region003.gbk_region_3	sample15_SemiBin_733.fa_contig_13022.region003	region	3	72686	FAM_09878
snj02_SemiBin_10.fa_contig_34546_polypolish.region001.gbk_region_1	snj02_SemiBin_10.fa_contig_34546_polypolish.region001	region	1	72690	FAM_09879
cpsnj13_SemiBin_60.fa_contig_4748_polypolish.region002.gbk_region_2	cpsnj13_SemiBin_60.fa_contig_4748_polypolish.region002	region	2	72702	FAM_09880
sample23_SemiBin_506.fa_contig_52268_polypolish.region001.gbk_region_1	sample23_SemiBin_506.fa_contig_52268_polypolish.region001	region	1	72734	FAM_09881
sample6_SemiBin_127.fa_contig_11341_polypolish.region001.gbk_region_1	sample6_SemiBin_127.fa_contig_11341_polypolish.region001	region	1	72750	FAM_09882
sample2_SemiBin_30.fa_contig_40062_polypolish.region001.gbk_region_1	sample2_SemiBin_30.fa_contig_40062_polypolish.region001	region	1	72758	FAM_09883
sample20_SemiBin_1442.fa_contig_4984_polypolish.region001.gbk_region_1	sample20_SemiBin_1442.fa_contig_4984_polypolish.region001	region	1	72766	FAM_09884
sample6_SemiBin_122.fa_contig_37602_polypolish.region001.gbk_region_1	sample6_SemiBin_122.fa_contig_37602_polypolish.region001	region	1	72798	FAM_09885
sample1_SemiBin_143.fa_contig_5911_polypolish.region001.gbk_region_1	sample1_SemiBin_143.fa_contig_5911_polypolish.region001	region	1	72862	FAM_09886
cpsnj08_SemiBin_1311.fa_contig_63883_polypolish.region001.gbk_region_1	cpsnj08_SemiBin_1311.fa_contig_63883_polypolish.region001	region	1	72917	FAM_09887
sample15_SemiBin_266.fa_contig_34239_polypolish.region001.gbk_region_1	sample15_SemiBin_266.fa_contig_34239_polypolish.region001	region	1	72929	FAM_09888
sample17_SemiBin_51.fa_contig_17260.region002.gbk_region_2	sample17_SemiBin_51.fa_contig_17260.region002	region	2	72941	FAM_09889
sample20_SemiBin_67.fa_contig_2008_polypolish.region001.gbk_region_1	sample20_SemiBin_67.fa_contig_2008_polypolish.region001	region	1	72953	FAM_09890
sample1_SemiBin_142.fa_contig_134616_polypolish.region001.gbk_region_1	sample1_SemiBin_142.fa_contig_134616_polypolish.region001	region	1	72957	FAM_09891
sample17_SemiBin_222.fa_contig_24730.region001.gbk_region_1	sample17_SemiBin_222.fa_contig_24730.region001	region	1	72961	FAM_09892
sample16_SemiBin_323.fa_contig_68589_polypolish.region001.gbk_region_1	sample16_SemiBin_323.fa_contig_68589_polypolish.region001	region	1	72965	FAM_09893
snj10_SemiBin_76.fa_contig_11525_polypolish.region001.gbk_region_1	snj10_SemiBin_76.fa_contig_11525_polypolish.region001	region	1	73005	FAM_09894
sample13_SemiBin_50.fa_contig_34548_polypolish.region001.gbk_region_1	sample13_SemiBin_50.fa_contig_34548_polypolish.region001	region	1	73009	FAM_09895
sample20_SemiBin_499.fa_contig_17853_polypolish.region001.gbk_region_1	sample20_SemiBin_499.fa_contig_17853_polypolish.region001	region	1	73017	FAM_09896
sample21_SemiBin_66.fa_contig_5439_polypolish.region001.gbk_region_1	sample21_SemiBin_66.fa_contig_5439_polypolish.region001	region	1	73029	FAM_09897
sample9_SemiBin_44.fa_contig_70915_polypolish.region001.gbk_region_1	sample9_SemiBin_44.fa_contig_70915_polypolish.region001	region	1	73033	FAM_09898
sample13_SemiBin_197.fa_contig_58738_polypolish.region001.gbk_region_1	sample13_SemiBin_197.fa_contig_58738_polypolish.region001	region	1	73054	FAM_09899
sample2_SemiBin_37.fa_contig_49571_polypolish.region001.gbk_region_1	sample2_SemiBin_37.fa_contig_49571_polypolish.region001	region	1	73066	FAM_09900
sample6_SemiBin_48.fa_contig_137_polypolish.region001.gbk_region_1	sample6_SemiBin_48.fa_contig_137_polypolish.region001	region	1	73074	FAM_09901
snj19_SemiBin_30.fa_contig_1062_polypolish.region001.gbk_region_1	snj19_SemiBin_30.fa_contig_1062_polypolish.region001	region	1	73078	FAM_09902
sample6_SemiBin_203.fa_contig_85014_polypolish.region001.gbk_region_1	sample6_SemiBin_203.fa_contig_85014_polypolish.region001	region	1	73082	FAM_09903
snj08_SemiBin_127.fa_contig_57715_polypolish.region001.gbk_region_1	snj08_SemiBin_127.fa_contig_57715_polypolish.region001	region	1	73086	FAM_09904
sample6_SemiBin_97.fa_contig_64008_polypolish.region001.gbk_region_1	sample6_SemiBin_97.fa_contig_64008_polypolish.region001	region	1	73126	FAM_09905
cpsnj11_SemiBin_56.fa_contig_40711_polypolish.region001.gbk_region_1	cpsnj11_SemiBin_56.fa_contig_40711_polypolish.region001	region	1	73151	FAM_09906
sample23_SemiBin_56.fa_contig_8703_polypolish.region001.gbk_region_1	sample23_SemiBin_56.fa_contig_8703_polypolish.region001	region	1	73155	FAM_09907
snj10_SemiBin_44.fa_contig_57536_polypolish.region001.gbk_region_1	snj10_SemiBin_44.fa_contig_57536_polypolish.region001	region	1	73171	FAM_09908
snj01_SemiBin_145.fa_contig_64959_polypolish.region001.gbk_region_1	snj01_SemiBin_145.fa_contig_64959_polypolish.region001	region	1	73195	FAM_09909
cpsnj16_SemiBin_50.fa_contig_6318_polypolish.region001.gbk_region_1	cpsnj16_SemiBin_50.fa_contig_6318_polypolish.region001	region	1	73219	FAM_09910
cpsnj10_SemiBin_159.fa_contig_51287_polypolish.region001.gbk_region_1	cpsnj10_SemiBin_159.fa_contig_51287_polypolish.region001	region	1	73223	FAM_09911
cpsnj08_SemiBin_28.fa_contig_19240_polypolish.region001.gbk_region_1	cpsnj08_SemiBin_28.fa_contig_19240_polypolish.region001	region	1	73231	FAM_09912
snj09_SemiBin_114.fa_contig_9842_polypolish.region001.gbk_region_1	snj09_SemiBin_114.fa_contig_9842_polypolish.region001	region	1	73239	FAM_09913
sample19_SemiBin_12.fa_contig_155_polypolish.region001.gbk_region_1	sample19_SemiBin_12.fa_contig_155_polypolish.region001	region	1	73243	FAM_09914
cpsnj20_SemiBin_121.fa_contig_35732_polypolish.region002.gbk_region_2	cpsnj20_SemiBin_121.fa_contig_35732_polypolish.region002	region	2	73251	FAM_09915
sample30_SemiBin_75.fa_contig_6544_polypolish.region001.gbk_region_1	sample30_SemiBin_75.fa_contig_6544_polypolish.region001	region	1	73272	FAM_09916
snj20_SemiBin_44.fa_contig_12613_polypolish.region001.gbk_region_1	snj20_SemiBin_44.fa_contig_12613_polypolish.region001	region	1	73284	FAM_09917
sample14_SemiBin_93.fa_contig_12110.region001.gbk_region_1	sample14_SemiBin_93.fa_contig_12110.region001	region	1	73296	FAM_09918
snj13_SemiBin_64.fa_contig_4642_polypolish.region001.gbk_region_1	snj13_SemiBin_64.fa_contig_4642_polypolish.region001	region	1	73316	FAM_09919
snj02_SemiBin_33.fa_contig_82118_polypolish.region001.gbk_region_1	snj02_SemiBin_33.fa_contig_82118_polypolish.region001	region	1	73328	FAM_09920
sample23_SemiBin_41.fa_contig_554_polypolish.region001.gbk_region_1	sample23_SemiBin_41.fa_contig_554_polypolish.region001	region	1	73332	FAM_09921
sample19_SemiBin_130.fa_contig_40733_polypolish.region001.gbk_region_1	sample19_SemiBin_130.fa_contig_40733_polypolish.region001	region	1	73360	FAM_09922
sample15_SemiBin_123.fa_contig_32261_polypolish.region001.gbk_region_1	sample15_SemiBin_123.fa_contig_32261_polypolish.region001	region	1	73377	FAM_09923
sample19_SemiBin_416.fa_contig_21058_polypolish.region001.gbk_region_1	sample19_SemiBin_416.fa_contig_21058_polypolish.region001	region	1	73385	FAM_09924
snj11_SemiBin_62.fa_contig_1735_polypolish.region002.gbk_region_2	snj11_SemiBin_62.fa_contig_1735_polypolish.region002	region	2	73405	FAM_09925
sample15_SemiBin_317.fa_contig_68028_polypolish.region001.gbk_region_1	sample15_SemiBin_317.fa_contig_68028_polypolish.region001	region	1	73409	FAM_09926
sample15_SemiBin_115.fa_contig_38259.region001.gbk_region_1	sample15_SemiBin_115.fa_contig_38259.region001	region	1	73421	FAM_09927
sample1_SemiBin_223.fa_contig_35208_polypolish.region001.gbk_region_1	sample1_SemiBin_223.fa_contig_35208_polypolish.region001	region	1	73425	FAM_09928
snj13_SemiBin_35.fa_contig_4367_polypolish.region001.gbk_region_1	snj13_SemiBin_35.fa_contig_4367_polypolish.region001	region	1	73433	FAM_09929
sample21_SemiBin_1862.fa_contig_72689_polypolish.region001.gbk_region_1	sample21_SemiBin_1862.fa_contig_72689_polypolish.region001	region	1	73437	FAM_09930
sample20_SemiBin_97.fa_contig_21612_polypolish.region003.gbk_region_3	sample20_SemiBin_97.fa_contig_21612_polypolish.region003	region	3	73441	FAM_09931
snj02_SemiBin_53.fa_contig_79804_polypolish.region001.gbk_region_1	snj02_SemiBin_53.fa_contig_79804_polypolish.region001	region	1	73449	FAM_09932
cpsnj08_SemiBin_146.fa_contig_46777_polypolish.region001.gbk_region_1	cpsnj08_SemiBin_146.fa_contig_46777_polypolish.region001	region	1	73453	FAM_09933
cpsnj13_SemiBin_1487.fa_contig_34661_polypolish.region001.gbk_region_1	cpsnj13_SemiBin_1487.fa_contig_34661_polypolish.region001	region	1	73493	FAM_09934
sample18_SemiBin_249.fa_contig_19193_polypolish.region002.gbk_region_2	sample18_SemiBin_249.fa_contig_19193_polypolish.region002	region	2	73501	FAM_09935
sample17_SemiBin_80.fa_contig_37626_polypolish.region001.gbk_region_1	sample17_SemiBin_80.fa_contig_37626_polypolish.region001	region	1	73509	FAM_09936
cpsnj09_SemiBin_137.fa_contig_43441_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_137.fa_contig_43441_polypolish.region001	region	1	73517	FAM_09937
cpsnj11_SemiBin_348.fa_contig_16580_polypolish.region001.gbk_region_1	cpsnj11_SemiBin_348.fa_contig_16580_polypolish.region001	region	1	73561	FAM_09938
sample23_SemiBin_1969.fa_contig_43083_polypolish.region001.gbk_region_1	sample23_SemiBin_1969.fa_contig_43083_polypolish.region001	region	1	73569	FAM_09939
sample7_SemiBin_940.fa_contig_74113_polypolish.region001.gbk_region_1	sample7_SemiBin_940.fa_contig_74113_polypolish.region001	region	1	73585	FAM_09940
snj10_SemiBin_55.fa_contig_1083_polypolish.region001.gbk_region_1	snj10_SemiBin_55.fa_contig_1083_polypolish.region001	region	1	73589	FAM_09941
sample25_SemiBin_57.fa_contig_536_polypolish.region001.gbk_region_1	sample25_SemiBin_57.fa_contig_536_polypolish.region001	region	1	73618	FAM_09942
sample19_SemiBin_85.fa_contig_2482_polypolish.region001.gbk_region_1	sample19_SemiBin_85.fa_contig_2482_polypolish.region001	region	1	73626	FAM_09943
sample26_SemiBin_77.fa_contig_81437_polypolish.region001.gbk_region_1	sample26_SemiBin_77.fa_contig_81437_polypolish.region001	region	1	73642	FAM_09944
sample13_SemiBin_107.fa_contig_18270_polypolish.region001.gbk_region_1	sample13_SemiBin_107.fa_contig_18270_polypolish.region001	region	1	73646	FAM_09945
sample27_SemiBin_94.fa_contig_87789_polypolish.region001.gbk_region_1	sample27_SemiBin_94.fa_contig_87789_polypolish.region001	region	1	73654	FAM_09946
cpsnj11_SemiBin_88.fa_contig_60982_polypolish.region001.gbk_region_1	cpsnj11_SemiBin_88.fa_contig_60982_polypolish.region001	region	1	73666	FAM_09947
sample1_SemiBin_161.fa_contig_10833_polypolish.region001.gbk_region_1	sample1_SemiBin_161.fa_contig_10833_polypolish.region001	region	1	73670	FAM_09948
snj16_SemiBin_3.fa_contig_19565_polypolish.region001.gbk_region_1	snj16_SemiBin_3.fa_contig_19565_polypolish.region001	region	1	73682	FAM_09949
sample20_SemiBin_84.fa_contig_55348_polypolish.region002.gbk_region_2	sample20_SemiBin_84.fa_contig_55348_polypolish.region002	region	2	73686	FAM_09950
sample25_SemiBin_71.fa_contig_20412_polypolish.region001.gbk_region_1	sample25_SemiBin_71.fa_contig_20412_polypolish.region001	region	1	73702	FAM_09951
cpsnj09_SemiBin_49.fa_contig_19607_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_49.fa_contig_19607_polypolish.region001	region	1	73710	FAM_09952
sample4_SemiBin_2.fa_contig_2102_polypolish.region001.gbk_region_1	sample4_SemiBin_2.fa_contig_2102_polypolish.region001	region	1	73742	FAM_09953
sample15_SemiBin_104.fa_contig_29984.region001.gbk_region_1	sample15_SemiBin_104.fa_contig_29984.region001	region	1	73782	FAM_09954
sample29_SemiBin_114.fa_contig_54982_polypolish.region001.gbk_region_1	sample29_SemiBin_114.fa_contig_54982_polypolish.region001	region	1	73802	FAM_09955
snj09_SemiBin_67.fa_contig_45183_polypolish.region001.gbk_region_1	snj09_SemiBin_67.fa_contig_45183_polypolish.region001	region	1	73822	FAM_09956
sample27_SemiBin_0.fa_contig_18492_polypolish.region003.gbk_region_3	sample27_SemiBin_0.fa_contig_18492_polypolish.region003	region	3	73830	FAM_09957
sample16_SemiBin_299.fa_contig_16496_polypolish.region002.gbk_region_2	sample16_SemiBin_299.fa_contig_16496_polypolish.region002	region	2	73834	FAM_09958
sample18_SemiBin_440.fa_contig_80742_polypolish.region001.gbk_region_1	sample18_SemiBin_440.fa_contig_80742_polypolish.region001	region	1	73838	FAM_09959
snj20_SemiBin_15.fa_contig_1296_polypolish.region003.gbk_region_3	snj20_SemiBin_15.fa_contig_1296_polypolish.region003	region	3	73850	FAM_09960
sample7_SemiBin_39.fa_contig_1406_polypolish.region001.gbk_region_1	sample7_SemiBin_39.fa_contig_1406_polypolish.region001	region	1	73858	FAM_09961
sample23_SemiBin_100.fa_contig_39855_polypolish.region001.gbk_region_1	sample23_SemiBin_100.fa_contig_39855_polypolish.region001	region	1	73878	FAM_09962
sample15_SemiBin_733.fa_contig_24286.region001.gbk_region_1	sample15_SemiBin_733.fa_contig_24286.region001	region	1	73890	FAM_09963
cpsnj19_SemiBin_70.fa_contig_72160_polypolish.region001.gbk_region_1	cpsnj19_SemiBin_70.fa_contig_72160_polypolish.region001	region	1	73894	FAM_09964
sample19_SemiBin_52.fa_contig_8149_polypolish.region003.gbk_region_3	sample19_SemiBin_52.fa_contig_8149_polypolish.region003	region	3	73898	FAM_09965
snj11_SemiBin_77.fa_contig_45944_polypolish.region001.gbk_region_1	snj11_SemiBin_77.fa_contig_45944_polypolish.region001	region	1	73918	FAM_09966
sample18_SemiBin_310.fa_contig_88748_polypolish.region001.gbk_region_1	sample18_SemiBin_310.fa_contig_88748_polypolish.region001	region	1	73930	FAM_09967
sample14_SemiBin_1.fa_contig_7278.region001.gbk_region_1	sample14_SemiBin_1.fa_contig_7278.region001	region	1	73934	FAM_09968
sample14_SemiBin_91.fa_contig_5572_polypolish.region001.gbk_region_1	sample14_SemiBin_91.fa_contig_5572_polypolish.region001	region	1	73950	FAM_09969
sample29_SemiBin_28.fa_contig_13761_polypolish.region001.gbk_region_1	sample29_SemiBin_28.fa_contig_13761_polypolish.region001	region	1	73954	FAM_09970
sample13_SemiBin_126.fa_contig_4780_polypolish.region001.gbk_region_1	sample13_SemiBin_126.fa_contig_4780_polypolish.region001	region	1	73958	FAM_09971
sample21_SemiBin_74.fa_contig_54478_polypolish.region001.gbk_region_1	sample21_SemiBin_74.fa_contig_54478_polypolish.region001	region	1	73978	FAM_09972
snj01_SemiBin_39.fa_contig_42682_polypolish.region001.gbk_region_1	snj01_SemiBin_39.fa_contig_42682_polypolish.region001	region	1	73986	FAM_09973
snj13_SemiBin_191.fa_contig_35572_polypolish.region001.gbk_region_1	snj13_SemiBin_191.fa_contig_35572_polypolish.region001	region	1	73990	FAM_09974
snj19_SemiBin_269.fa_contig_31822_polypolish.region001.gbk_region_1	snj19_SemiBin_269.fa_contig_31822_polypolish.region001	region	1	73994	FAM_09975
sample6_SemiBin_109.fa_contig_81531_polypolish.region001.gbk_region_1	sample6_SemiBin_109.fa_contig_81531_polypolish.region001	region	1	73998	FAM_09976
snj20_SemiBin_60.fa_contig_2880_polypolish.region001.gbk_region_1	snj20_SemiBin_60.fa_contig_2880_polypolish.region001	region	1	74006	FAM_09977
cpsnj20_SemiBin_164.fa_contig_4314_polypolish.region001.gbk_region_1	cpsnj20_SemiBin_164.fa_contig_4314_polypolish.region001	region	1	74018	FAM_09978
sample6_SemiBin_85.fa_contig_25519_polypolish.region001.gbk_region_1	sample6_SemiBin_85.fa_contig_25519_polypolish.region001	region	1	74066	FAM_09979
sample24_SemiBin_51.fa_contig_46201_polypolish.region001.gbk_region_1	sample24_SemiBin_51.fa_contig_46201_polypolish.region001	region	1	74082	FAM_09980
snj09_SemiBin_69.fa_contig_4632_polypolish.region003.gbk_region_3	snj09_SemiBin_69.fa_contig_4632_polypolish.region003	region	3	74130	FAM_09981
sample6_SemiBin_10.fa_contig_43730_polypolish.region001.gbk_region_1	sample6_SemiBin_10.fa_contig_43730_polypolish.region001	region	1	74138	FAM_09982
sample16_SemiBin_63.fa_contig_74389_polypolish.region002.gbk_region_2	sample16_SemiBin_63.fa_contig_74389_polypolish.region002	region	2	74162	FAM_09983
sample17_SemiBin_206.fa_contig_40874.region001.gbk_region_1	sample17_SemiBin_206.fa_contig_40874.region001	region	1	74174	FAM_09984
sample19_SemiBin_50.fa_contig_5582_polypolish.region001.gbk_region_1	sample19_SemiBin_50.fa_contig_5582_polypolish.region001	region	1	74186	FAM_09985
snj16_SemiBin_1.fa_contig_3510_polypolish.region001.gbk_region_1	snj16_SemiBin_1.fa_contig_3510_polypolish.region001	region	1	74190	FAM_09986
snj11_SemiBin_33.fa_contig_19776_polypolish.region003.gbk_region_3	snj11_SemiBin_33.fa_contig_19776_polypolish.region003	region	3	74206	FAM_09987
sample20_SemiBin_120.fa_contig_35753_polypolish.region001.gbk_region_1	sample20_SemiBin_120.fa_contig_35753_polypolish.region001	region	1	74210	FAM_09988
