Record	GBK	Record_Type	Record_Number	CC	Family
sample29_SemiBin_24.fa.gz_k141_5498036.region001.gbk_region_1	sample29_SemiBin_24.fa.gz_k141_5498036.region001	region	1	9692	FAM_01354
sample18_SemiBin_126.fa.gz_k141_489206.region001.gbk_region_1	sample18_SemiBin_126.fa.gz_k141_489206.region001	region	1	9761	FAM_01355
snj14_SemiBin_52.fa.gz_k141_565531.region001.gbk_region_1	snj14_SemiBin_52.fa.gz_k141_565531.region001	region	1	9765	FAM_01356
snj16_SemiBin_58.fa.gz_k141_2206915.region001.gbk_region_1	snj16_SemiBin_58.fa.gz_k141_2206915.region001	region	1	9777	FAM_01357
sample10_SemiBin_27.fa.gz_k141_1951038.region001.gbk_region_1	sample10_SemiBin_27.fa.gz_k141_1951038.region001	region	1	9810	FAM_01358
cpsnj13_SemiBin_80.fa.gz_k141_260865.region001.gbk_region_1	cpsnj13_SemiBin_80.fa.gz_k141_260865.region001	region	1	9814	FAM_01359
cpsnj19_SemiBin_24.fa.gz_k141_1668479.region001.gbk_region_1	cpsnj19_SemiBin_24.fa.gz_k141_1668479.region001	region	1	9830	FAM_01360
sample15_SemiBin_30.fa.gz_k141_4011398.region001.gbk_region_1	sample15_SemiBin_30.fa.gz_k141_4011398.region001	region	1	9842	FAM_01361
snj19_SemiBin_25.fa.gz_k141_2239116.region001.gbk_region_1	snj19_SemiBin_25.fa.gz_k141_2239116.region001	region	1	9850	FAM_01362
sample2_SemiBin_19.fa.gz_k141_628077.region001.gbk_region_1	sample2_SemiBin_19.fa.gz_k141_628077.region001	region	1	9862	FAM_01363
cpsnj13_SemiBin_87.fa.gz_k141_3087580.region001.gbk_region_1	cpsnj13_SemiBin_87.fa.gz_k141_3087580.region001	region	1	9878	FAM_01364
cpsnj19_SemiBin_68.fa.gz_k141_1681653.region001.gbk_region_1	cpsnj19_SemiBin_68.fa.gz_k141_1681653.region001	region	1	9886	FAM_01365
cpsnj02_SemiBin_13.fa.gz_k141_894327.region001.gbk_region_1	cpsnj02_SemiBin_13.fa.gz_k141_894327.region001	region	1	9902	FAM_01366
sample5_SemiBin_21.fa.gz_k141_408765.region001.gbk_region_1	sample5_SemiBin_21.fa.gz_k141_408765.region001	region	1	9910	FAM_01367
sample29_SemiBin_91.fa.gz_k141_2481660.region001.gbk_region_1	sample29_SemiBin_91.fa.gz_k141_2481660.region001	region	1	9942	FAM_01368
sample6_SemiBin_27.fa.gz_k141_4176484.region001.gbk_region_1	sample6_SemiBin_27.fa.gz_k141_4176484.region001	region	1	9946	FAM_01369
snj13_SemiBin_22.fa.gz_k141_1485925.region001.gbk_region_1	snj13_SemiBin_22.fa.gz_k141_1485925.region001	region	1	9974	FAM_01370
snj02_SemiBin_17.fa.gz_k141_340531.region001.gbk_region_1	snj02_SemiBin_17.fa.gz_k141_340531.region001	region	1	9978	FAM_01371
snj16_SemiBin_23.fa.gz_k141_1500919.region001.gbk_region_1	snj16_SemiBin_23.fa.gz_k141_1500919.region001	region	1	9982	FAM_01372
sample7_SemiBin_80.fa.gz_k141_2331910.region001.gbk_region_1	sample7_SemiBin_80.fa.gz_k141_2331910.region001	region	1	9990	FAM_01373
sample2_SemiBin_53.fa.gz_k141_2678098.region001.gbk_region_1	sample2_SemiBin_53.fa.gz_k141_2678098.region001	region	1	9994	FAM_01374
sample7_SemiBin_106.fa.gz_k141_3883617.region001.gbk_region_1	sample7_SemiBin_106.fa.gz_k141_3883617.region001	region	1	10022	FAM_01375
snj09_SemiBin_37.fa.gz_k141_2038005.region001.gbk_region_1	snj09_SemiBin_37.fa.gz_k141_2038005.region001	region	1	10030	FAM_01376
sample10_SemiBin_211.fa.gz_k141_5487900.region001.gbk_region_1	sample10_SemiBin_211.fa.gz_k141_5487900.region001	region	1	10034	FAM_01377
snj01_SemiBin_23.fa.gz_k141_1804922.region001.gbk_region_1	snj01_SemiBin_23.fa.gz_k141_1804922.region001	region	1	10038	FAM_01378
cpsnj20_SemiBin_104.fa.gz_k141_1864660.region001.gbk_region_1	cpsnj20_SemiBin_104.fa.gz_k141_1864660.region001	region	1	10042	FAM_01379
sample13_SemiBin_7.fa.gz_k141_2985465.region001.gbk_region_1	sample13_SemiBin_7.fa.gz_k141_2985465.region001	region	1	10046	FAM_01380
snj19_SemiBin_33.fa.gz_k141_2038821.region001.gbk_region_1	snj19_SemiBin_33.fa.gz_k141_2038821.region001	region	1	10062	FAM_01381
cpsnj01_SemiBin_2.fa.gz_k141_2756887.region001.gbk_region_1	cpsnj01_SemiBin_2.fa.gz_k141_2756887.region001	region	1	10070	FAM_01382
cpsnj01_SemiBin_41.fa.gz_k141_664970.region001.gbk_region_1	cpsnj01_SemiBin_41.fa.gz_k141_664970.region001	region	1	10078	FAM_01383
sample13_SemiBin_7.fa.gz_k141_708722.region001.gbk_region_1	sample13_SemiBin_7.fa.gz_k141_708722.region001	region	1	10090	FAM_01384
snj01_SemiBin_23.fa.gz_k141_1176766.region001.gbk_region_1	snj01_SemiBin_23.fa.gz_k141_1176766.region001	region	1	10123	FAM_01385
cpsnj11_SemiBin_8.fa.gz_k141_2057194.region001.gbk_region_1	cpsnj11_SemiBin_8.fa.gz_k141_2057194.region001	region	1	10143	FAM_01386
sample28_SemiBin_31.fa.gz_k141_2345323.region001.gbk_region_1	sample28_SemiBin_31.fa.gz_k141_2345323.region001	region	1	10151	FAM_01387
sample19_SemiBin_2.fa.gz_k141_3989985.region001.gbk_region_1	sample19_SemiBin_2.fa.gz_k141_3989985.region001	region	1	10187	FAM_01388
cpsnj20_SemiBin_16.fa.gz_k141_877321.region001.gbk_region_1	cpsnj20_SemiBin_16.fa.gz_k141_877321.region001	region	1	10195	FAM_01389
sample18_SemiBin_77.fa.gz_k141_1658297.region001.gbk_region_1	sample18_SemiBin_77.fa.gz_k141_1658297.region001	region	1	10211	FAM_01390
cpsnj14_SemiBin_59.fa.gz_k141_2880988.region001.gbk_region_1	cpsnj14_SemiBin_59.fa.gz_k141_2880988.region001	region	1	10219	FAM_01391
snj02_SemiBin_4.fa.gz_k141_1521928.region001.gbk_region_1	snj02_SemiBin_4.fa.gz_k141_1521928.region001	region	1	10231	FAM_01392
sample28_SemiBin_5.fa.gz_k141_4715171.region001.gbk_region_1	sample28_SemiBin_5.fa.gz_k141_4715171.region001	region	1	10243	FAM_01393
sample29_SemiBin_128.fa.gz_k141_3799645.region001.gbk_region_1	sample29_SemiBin_128.fa.gz_k141_3799645.region001	region	1	10295	FAM_01394
sample29_SemiBin_28.fa.gz_k141_1252615.region001.gbk_region_1	sample29_SemiBin_28.fa.gz_k141_1252615.region001	region	1	10319	FAM_01395
cpsnj03_SemiBin_2.fa.gz_k141_2716411.region001.gbk_region_1	cpsnj03_SemiBin_2.fa.gz_k141_2716411.region001	region	1	10323	FAM_01396
sample29_SemiBin_30.fa.gz_k141_4691141.region001.gbk_region_1	sample29_SemiBin_30.fa.gz_k141_4691141.region001	region	1	10327	FAM_01397
sample10_SemiBin_53.fa.gz_k141_1047836.region001.gbk_region_1	sample10_SemiBin_53.fa.gz_k141_1047836.region001	region	1	10331	FAM_01398
sample27_SemiBin_17.fa.gz_k141_5875176.region001.gbk_region_1	sample27_SemiBin_17.fa.gz_k141_5875176.region001	region	1	10335	FAM_01399
snj04_SemiBin_4.fa.gz_k141_2211848.region001.gbk_region_1	snj04_SemiBin_4.fa.gz_k141_2211848.region001	region	1	10363	FAM_01400
sample10_SemiBin_53.fa.gz_k141_5596536.region001.gbk_region_1	sample10_SemiBin_53.fa.gz_k141_5596536.region001	region	1	10369	FAM_01401
sample9_SemiBin_42.fa.gz_k141_1661381.region001.gbk_region_1	sample9_SemiBin_42.fa.gz_k141_1661381.region001	region	1	10377	FAM_01402
sample12_SemiBin_24.fa.gz_k141_1759088.region001.gbk_region_1	sample12_SemiBin_24.fa.gz_k141_1759088.region001	region	1	10390	FAM_01403
snj04_SemiBin_4.fa.gz_k141_2518983.region001.gbk_region_1	snj04_SemiBin_4.fa.gz_k141_2518983.region001	region	1	10398	FAM_01404
sample6_SemiBin_53.fa.gz_k141_4035089.region001.gbk_region_1	sample6_SemiBin_53.fa.gz_k141_4035089.region001	region	1	10414	FAM_01405
sample14_SemiBin_9.fa.gz_k141_850264.region001.gbk_region_1	sample14_SemiBin_9.fa.gz_k141_850264.region001	region	1	10446	FAM_01406
cpsnj09_SemiBin_63.fa.gz_k141_1132072.region001.gbk_region_1	cpsnj09_SemiBin_63.fa.gz_k141_1132072.region001	region	1	10450	FAM_01407
sample29_SemiBin_87.fa.gz_k141_2951250.region001.gbk_region_1	sample29_SemiBin_87.fa.gz_k141_2951250.region001	region	1	10466	FAM_01408
sample26_SemiBin_47.fa.gz_k141_5613555.region001.gbk_region_1	sample26_SemiBin_47.fa.gz_k141_5613555.region001	region	1	10486	FAM_01409
snj04_SemiBin_4.fa.gz_k141_1487813.region001.gbk_region_1	snj04_SemiBin_4.fa.gz_k141_1487813.region001	region	1	10494	FAM_01410
sample29_SemiBin_141.fa.gz_k141_3424856.region001.gbk_region_1	sample29_SemiBin_141.fa.gz_k141_3424856.region001	region	1	10508	FAM_01411
sample13_SemiBin_151.fa.gz_k141_3294746.region001.gbk_region_1	sample13_SemiBin_151.fa.gz_k141_3294746.region001	region	1	10539	FAM_01412
sample7_SemiBin_80.fa.gz_k141_2562313.region001.gbk_region_1	sample7_SemiBin_80.fa.gz_k141_2562313.region001	region	1	10563	FAM_01413
sample24_SemiBin_9.fa.gz_k141_213610.region001.gbk_region_1	sample24_SemiBin_9.fa.gz_k141_213610.region001	region	1	10573	FAM_01414
cpsnj14_SemiBin_36.fa.gz_k141_1237197.region001.gbk_region_1	cpsnj14_SemiBin_36.fa.gz_k141_1237197.region001	region	1	10581	FAM_01415
snj03_SemiBin_24.fa.gz_k141_2204617.region001.gbk_region_1	snj03_SemiBin_24.fa.gz_k141_2204617.region001	region	1	10585	FAM_01416
sample17_SemiBin_67.fa.gz_k141_4380737.region001.gbk_region_1	sample17_SemiBin_67.fa.gz_k141_4380737.region001	region	1	10609	FAM_01417
sample5_SemiBin_76.fa.gz_k141_2211202.region001.gbk_region_1	sample5_SemiBin_76.fa.gz_k141_2211202.region001	region	1	10617	FAM_01418
cpsnj09_SemiBin_19.fa.gz_k141_1349582.region001.gbk_region_1	cpsnj09_SemiBin_19.fa.gz_k141_1349582.region001	region	1	10625	FAM_01419
snj19_SemiBin_92.fa.gz_k141_1228410.region001.gbk_region_1	snj19_SemiBin_92.fa.gz_k141_1228410.region001	region	1	10673	FAM_01420
cpsnj02_SemiBin_3.fa.gz_k141_1077682.region001.gbk_region_1	cpsnj02_SemiBin_3.fa.gz_k141_1077682.region001	region	1	10689	FAM_01421
sample5_SemiBin_100.fa.gz_k141_791303.region001.gbk_region_1	sample5_SemiBin_100.fa.gz_k141_791303.region001	region	1	10701	FAM_01422
sample10_SemiBin_113.fa.gz_k141_640962.region001.gbk_region_1	sample10_SemiBin_113.fa.gz_k141_640962.region001	region	1	10709	FAM_01423
cpsnj20_SemiBin_67.fa.gz_k141_1516365.region001.gbk_region_1	cpsnj20_SemiBin_67.fa.gz_k141_1516365.region001	region	1	10713	FAM_01424
snj11_SemiBin_101.fa.gz_k141_2811638.region001.gbk_region_1	snj11_SemiBin_101.fa.gz_k141_2811638.region001	region	1	10729	FAM_01425
sample10_SemiBin_51.fa.gz_k141_5800080.region001.gbk_region_1	sample10_SemiBin_51.fa.gz_k141_5800080.region001	region	1	10733	FAM_01426
sample19_SemiBin_17.fa.gz_k141_2448305.region001.gbk_region_1	sample19_SemiBin_17.fa.gz_k141_2448305.region001	region	1	10753	FAM_01427
sample27_SemiBin_25.fa.gz_k141_2078372.region001.gbk_region_1	sample27_SemiBin_25.fa.gz_k141_2078372.region001	region	1	10802	FAM_01428
snj09_SemiBin_58.fa.gz_k141_1700594.region001.gbk_region_1	snj09_SemiBin_58.fa.gz_k141_1700594.region001	region	1	10822	FAM_01429
sample9_SemiBin_42.fa.gz_k141_3324209.region001.gbk_region_1	sample9_SemiBin_42.fa.gz_k141_3324209.region001	region	1	10834	FAM_01430
sample19_SemiBin_18.fa.gz_k141_1102803.region001.gbk_region_1	sample19_SemiBin_18.fa.gz_k141_1102803.region001	region	1	10842	FAM_01431
sample5_SemiBin_89.fa.gz_k141_2696423.region001.gbk_region_1	sample5_SemiBin_89.fa.gz_k141_2696423.region001	region	1	10850	FAM_01432
snj02_SemiBin_43.fa.gz_k141_1707124.region002.gbk_region_2	snj02_SemiBin_43.fa.gz_k141_1707124.region002	region	2	10868	FAM_01433
cpsnj11_SemiBin_8.fa.gz_k141_3867349.region001.gbk_region_1	cpsnj11_SemiBin_8.fa.gz_k141_3867349.region001	region	1	10892	FAM_01434
sample10_SemiBin_53.fa.gz_k141_272764.region001.gbk_region_1	sample10_SemiBin_53.fa.gz_k141_272764.region001	region	1	10900	FAM_01435
sample10_SemiBin_53.fa.gz_k141_739748.region001.gbk_region_1	sample10_SemiBin_53.fa.gz_k141_739748.region001	region	1	10904	FAM_01436
sample9_SemiBin_42.fa.gz_k141_3105757.region001.gbk_region_1	sample9_SemiBin_42.fa.gz_k141_3105757.region001	region	1	10908	FAM_01437
sample10_SemiBin_182.fa.gz_k141_2542605.region001.gbk_region_1	sample10_SemiBin_182.fa.gz_k141_2542605.region001	region	1	10916	FAM_01438
cpsnj11_SemiBin_2.fa.gz_k141_286255.region001.gbk_region_1	cpsnj11_SemiBin_2.fa.gz_k141_286255.region001	region	1	10920	FAM_01439
sample16_SemiBin_165.fa.gz_k141_2201586.region001.gbk_region_1	sample16_SemiBin_165.fa.gz_k141_2201586.region001	region	1	10924	FAM_01440
sample28_SemiBin_4.fa.gz_k141_2576294.region001.gbk_region_1	sample28_SemiBin_4.fa.gz_k141_2576294.region001	region	1	10928	FAM_01441
sample18_SemiBin_37.fa.gz_k141_4371897.region001.gbk_region_1	sample18_SemiBin_37.fa.gz_k141_4371897.region001	region	1	10932	FAM_01442
sample6_SemiBin_155.fa.gz_k141_2945155.region001.gbk_region_1	sample6_SemiBin_155.fa.gz_k141_2945155.region001	region	1	10936	FAM_01443
cpsnj14_SemiBin_29.fa.gz_k141_731264.region001.gbk_region_1	cpsnj14_SemiBin_29.fa.gz_k141_731264.region001	region	1	10973	FAM_01444
sample5_SemiBin_89.fa.gz_k141_1860222.region001.gbk_region_1	sample5_SemiBin_89.fa.gz_k141_1860222.region001	region	1	11009	FAM_01445
sample22_SemiBin_27.fa.gz_k141_2149707.region001.gbk_region_1	sample22_SemiBin_27.fa.gz_k141_2149707.region001	region	1	11013	FAM_01446
cpsnj02_SemiBin_13.fa.gz_k141_525335.region001.gbk_region_1	cpsnj02_SemiBin_13.fa.gz_k141_525335.region001	region	1	11021	FAM_01447
snj19_SemiBin_149.fa.gz_k141_1240721.region001.gbk_region_1	snj19_SemiBin_149.fa.gz_k141_1240721.region001	region	1	11032	FAM_01448
sample29_SemiBin_34.fa.gz_k141_1697594.region001.gbk_region_1	sample29_SemiBin_34.fa.gz_k141_1697594.region001	region	1	11040	FAM_01449
snj15_SemiBin_18.fa.gz_k141_1708352.region001.gbk_region_1	snj15_SemiBin_18.fa.gz_k141_1708352.region001	region	1	11063	FAM_01450
cpsnj20_SemiBin_44.fa.gz_k141_207062.region001.gbk_region_1	cpsnj20_SemiBin_44.fa.gz_k141_207062.region001	region	1	11079	FAM_01451
sample7_SemiBin_38.fa.gz_k141_2068221.region001.gbk_region_1	sample7_SemiBin_38.fa.gz_k141_2068221.region001	region	1	11087	FAM_01452
snj19_SemiBin_92.fa.gz_k141_1094405.region001.gbk_region_1	snj19_SemiBin_92.fa.gz_k141_1094405.region001	region	1	11095	FAM_01453
snj04_SemiBin_4.fa.gz_k141_581744.region001.gbk_region_1	snj04_SemiBin_4.fa.gz_k141_581744.region001	region	1	11111	FAM_01454
cpsnj02_SemiBin_13.fa.gz_k141_1333992.region001.gbk_region_1	cpsnj02_SemiBin_13.fa.gz_k141_1333992.region001	region	1	11135	FAM_01455
sample18_SemiBin_193.fa.gz_k141_4516404.region001.gbk_region_1	sample18_SemiBin_193.fa.gz_k141_4516404.region001	region	1	11139	FAM_01456
sample6_SemiBin_12.fa.gz_k141_3850644.region001.gbk_region_1	sample6_SemiBin_12.fa.gz_k141_3850644.region001	region	1	11143	FAM_01457
sample18_SemiBin_193.fa.gz_k141_3429342.region001.gbk_region_1	sample18_SemiBin_193.fa.gz_k141_3429342.region001	region	1	11155	FAM_01458
snj03_SemiBin_24.fa.gz_k141_1129841.region001.gbk_region_1	snj03_SemiBin_24.fa.gz_k141_1129841.region001	region	1	11159	FAM_01459
sample28_SemiBin_75.fa.gz_k141_3632160.region001.gbk_region_1	sample28_SemiBin_75.fa.gz_k141_3632160.region001	region	1	11187	FAM_01460
sample29_SemiBin_59.fa.gz_k141_2751883.region001.gbk_region_1	sample29_SemiBin_59.fa.gz_k141_2751883.region001	region	1	11195	FAM_01461
cpsnj14_SemiBin_59.fa.gz_k141_3091863.region001.gbk_region_1	cpsnj14_SemiBin_59.fa.gz_k141_3091863.region001	region	1	11203	FAM_01462
sample6_SemiBin_95.fa.gz_k141_7121955.region001.gbk_region_1	sample6_SemiBin_95.fa.gz_k141_7121955.region001	region	1	11215	FAM_01463
snj03_SemiBin_36.fa.gz_k141_1452984.region001.gbk_region_1	snj03_SemiBin_36.fa.gz_k141_1452984.region001	region	1	11235	FAM_01464
sample6_SemiBin_27.fa.gz_k141_6874386.region001.gbk_region_1	sample6_SemiBin_27.fa.gz_k141_6874386.region001	region	1	11247	FAM_01465
sample20_SemiBin_95.fa.gz_k141_3859861.region001.gbk_region_1	sample20_SemiBin_95.fa.gz_k141_3859861.region001	region	1	11251	FAM_01466
snj16_SemiBin_58.fa.gz_k141_1851766.region001.gbk_region_1	snj16_SemiBin_58.fa.gz_k141_1851766.region001	region	1	11313	FAM_01467
cpsnj02_SemiBin_19.fa.gz_k141_567949.region001.gbk_region_1	cpsnj02_SemiBin_19.fa.gz_k141_567949.region001	region	1	11321	FAM_01468
cpsnj02_SemiBin_3.fa.gz_k141_1863965.region001.gbk_region_1	cpsnj02_SemiBin_3.fa.gz_k141_1863965.region001	region	1	11325	FAM_01469
snj11_SemiBin_15.fa.gz_k141_666296.region001.gbk_region_1	snj11_SemiBin_15.fa.gz_k141_666296.region001	region	1	11333	FAM_01470
sample26_SemiBin_47.fa.gz_k141_6237310.region001.gbk_region_1	sample26_SemiBin_47.fa.gz_k141_6237310.region001	region	1	11337	FAM_01471
snj01_SemiBin_10.fa.gz_k141_3280152.region001.gbk_region_1	snj01_SemiBin_10.fa.gz_k141_3280152.region001	region	1	11345	FAM_01472
cpsnj02_SemiBin_13.fa.gz_k141_2313667.region001.gbk_region_1	cpsnj02_SemiBin_13.fa.gz_k141_2313667.region001	region	1	11361	FAM_01473
cpsnj14_SemiBin_36.fa.gz_k141_257461.region001.gbk_region_1	cpsnj14_SemiBin_36.fa.gz_k141_257461.region001	region	1	11369	FAM_01474
sample19_SemiBin_45.fa.gz_k141_4286014.region001.gbk_region_1	sample19_SemiBin_45.fa.gz_k141_4286014.region001	region	1	11373	FAM_01475
snj01_SemiBin_47.fa.gz_k141_204114.region001.gbk_region_1	snj01_SemiBin_47.fa.gz_k141_204114.region001	region	1	11377	FAM_01476
sample7_SemiBin_80.fa.gz_k141_2097435.region001.gbk_region_1	sample7_SemiBin_80.fa.gz_k141_2097435.region001	region	1	11381	FAM_01477
sample13_SemiBin_151.fa.gz_k141_3362580.region001.gbk_region_1	sample13_SemiBin_151.fa.gz_k141_3362580.region001	region	1	11409	FAM_01478
cpsnj09_SemiBin_63.fa.gz_k141_2356218.region001.gbk_region_1	cpsnj09_SemiBin_63.fa.gz_k141_2356218.region001	region	1	11434	FAM_01479
cpsnj09_SemiBin_86.fa.gz_k141_1635460.region001.gbk_region_1	cpsnj09_SemiBin_86.fa.gz_k141_1635460.region001	region	1	11459	FAM_01480
sample15_SemiBin_16.fa.gz_k141_5232282.region001.gbk_region_1	sample15_SemiBin_16.fa.gz_k141_5232282.region001	region	1	11467	FAM_01481
sample18_SemiBin_317.fa.gz_k141_1945299.region001.gbk_region_1	sample18_SemiBin_317.fa.gz_k141_1945299.region001	region	1	11503	FAM_01482
sample18_SemiBin_37.fa.gz_k141_4702635.region001.gbk_region_1	sample18_SemiBin_37.fa.gz_k141_4702635.region001	region	1	11507	FAM_01483
snj04_SemiBin_30.fa.gz_k141_2671508.region001.gbk_region_1	snj04_SemiBin_30.fa.gz_k141_2671508.region001	region	1	11519	FAM_01484
sample22_SemiBin_137.fa.gz_k141_3944977.region001.gbk_region_1	sample22_SemiBin_137.fa.gz_k141_3944977.region001	region	1	11527	FAM_01485
sample7_SemiBin_80.fa.gz_k141_2678955.region001.gbk_region_1	sample7_SemiBin_80.fa.gz_k141_2678955.region001	region	1	11535	FAM_01486
sample27_SemiBin_17.fa.gz_k141_4983626.region001.gbk_region_1	sample27_SemiBin_17.fa.gz_k141_4983626.region001	region	1	11555	FAM_01487
sample14_SemiBin_9.fa.gz_k141_3200575.region001.gbk_region_1	sample14_SemiBin_9.fa.gz_k141_3200575.region001	region	1	11579	FAM_01488
sample29_SemiBin_113.fa.gz_k141_541291.region001.gbk_region_1	sample29_SemiBin_113.fa.gz_k141_541291.region001	region	1	11619	FAM_01489
sample10_SemiBin_53.fa.gz_k141_4652933.region001.gbk_region_1	sample10_SemiBin_53.fa.gz_k141_4652933.region001	region	1	11623	FAM_01490
sample10_SemiBin_3.fa.gz_k141_229325.region001.gbk_region_1	sample10_SemiBin_3.fa.gz_k141_229325.region001	region	1	11631	FAM_01491
sample26_SemiBin_47.fa.gz_k141_3326051.region001.gbk_region_1	sample26_SemiBin_47.fa.gz_k141_3326051.region001	region	1	11647	FAM_01492
sample7_SemiBin_80.fa.gz_k141_2108370.region001.gbk_region_1	sample7_SemiBin_80.fa.gz_k141_2108370.region001	region	1	11663	FAM_01493
cpsnj20_SemiBin_24.fa.gz_k141_168146.region001.gbk_region_1	cpsnj20_SemiBin_24.fa.gz_k141_168146.region001	region	1	11695	FAM_01494
cpsnj15_SemiBin_8.fa.gz_k141_1580052.region001.gbk_region_1	cpsnj15_SemiBin_8.fa.gz_k141_1580052.region001	region	1	11703	FAM_01495
snj04_SemiBin_4.fa.gz_k141_2587177.region001.gbk_region_1	snj04_SemiBin_4.fa.gz_k141_2587177.region001	region	1	11711	FAM_01496
snj02_SemiBin_43.fa.gz_k141_902037.region001.gbk_region_1	snj02_SemiBin_43.fa.gz_k141_902037.region001	region	1	11728	FAM_01497
cpsnj20_SemiBin_37.fa.gz_k141_1733209.region001.gbk_region_1	cpsnj20_SemiBin_37.fa.gz_k141_1733209.region001	region	1	11760	FAM_01498
cpsnj10_SemiBin_67.fa.gz_k141_427175.region001.gbk_region_1	cpsnj10_SemiBin_67.fa.gz_k141_427175.region001	region	1	11790	FAM_01499
sample1_SemiBin_29.fa.gz_k141_2933156.region001.gbk_region_1	sample1_SemiBin_29.fa.gz_k141_2933156.region001	region	1	11802	FAM_01500
cpsnj19_SemiBin_3.fa.gz_k141_1771648.region001.gbk_region_1	cpsnj19_SemiBin_3.fa.gz_k141_1771648.region001	region	1	11814	FAM_01501
cpsnj11_SemiBin_7.fa.gz_k141_3142278.region001.gbk_region_1	cpsnj11_SemiBin_7.fa.gz_k141_3142278.region001	region	1	11826	FAM_01502
sample22_SemiBin_106.fa.gz_k141_3236436.region001.gbk_region_1	sample22_SemiBin_106.fa.gz_k141_3236436.region001	region	1	11834	FAM_01503
sample18_SemiBin_96.fa.gz_k141_3568605.region001.gbk_region_1	sample18_SemiBin_96.fa.gz_k141_3568605.region001	region	1	11842	FAM_01504
sample27_SemiBin_17.fa.gz_k141_3168000.region001.gbk_region_1	sample27_SemiBin_17.fa.gz_k141_3168000.region001	region	1	11862	FAM_01505
sample29_SemiBin_14.fa.gz_k141_1197528.region001.gbk_region_1	sample29_SemiBin_14.fa.gz_k141_1197528.region001	region	1	11910	FAM_01506
sample20_SemiBin_69.fa.gz_k141_2429930.region001.gbk_region_1	sample20_SemiBin_69.fa.gz_k141_2429930.region001	region	1	11934	FAM_01507
sample9_SemiBin_42.fa.gz_k141_3015223.region001.gbk_region_1	sample9_SemiBin_42.fa.gz_k141_3015223.region001	region	1	11938	FAM_01508
cpsnj11_SemiBin_7.fa.gz_k141_3109773.region001.gbk_region_1	cpsnj11_SemiBin_7.fa.gz_k141_3109773.region001	region	1	11952	FAM_01509
cpsnj02_SemiBin_3.fa.gz_k141_472509.region001.gbk_region_1	cpsnj02_SemiBin_3.fa.gz_k141_472509.region001	region	1	11976	FAM_01510
sample17_SemiBin_59.fa.gz_k141_5184625.region001.gbk_region_1	sample17_SemiBin_59.fa.gz_k141_5184625.region001	region	1	12000	FAM_01511
snj01_SemiBin_45.fa.gz_k141_2581994.region001.gbk_region_1	snj01_SemiBin_45.fa.gz_k141_2581994.region001	region	1	12004	FAM_01512
sample12_SemiBin_24.fa.gz_k141_1668922.region001.gbk_region_1	sample12_SemiBin_24.fa.gz_k141_1668922.region001	region	1	12008	FAM_01513
sample5_SemiBin_89.fa.gz_k141_513291.region001.gbk_region_1	sample5_SemiBin_89.fa.gz_k141_513291.region001	region	1	12012	FAM_01514
cpsnj11_SemiBin_8.fa.gz_k141_997988.region001.gbk_region_1	cpsnj11_SemiBin_8.fa.gz_k141_997988.region001	region	1	12016	FAM_01515
sample23_SemiBin_5.fa.gz_k141_3013449.region001.gbk_region_1	sample23_SemiBin_5.fa.gz_k141_3013449.region001	region	1	12020	FAM_01516
sample9_SemiBin_42.fa.gz_k141_281374.region001.gbk_region_1	sample9_SemiBin_42.fa.gz_k141_281374.region001	region	1	12048	FAM_01517
sample2_SemiBin_7.fa.gz_k141_663634.region001.gbk_region_1	sample2_SemiBin_7.fa.gz_k141_663634.region001	region	1	12060	FAM_01518
sample7_SemiBin_11.fa.gz_k141_592632.region001.gbk_region_1	sample7_SemiBin_11.fa.gz_k141_592632.region001	region	1	12104	FAM_01519
cpsnj14_SemiBin_59.fa.gz_k141_3077256.region001.gbk_region_1	cpsnj14_SemiBin_59.fa.gz_k141_3077256.region001	region	1	12145	FAM_01520
cpsnj14_SemiBin_36.fa.gz_k141_1391096.region001.gbk_region_1	cpsnj14_SemiBin_36.fa.gz_k141_1391096.region001	region	1	12161	FAM_01521
sample13_SemiBin_151.fa.gz_k141_3775153.region001.gbk_region_1	sample13_SemiBin_151.fa.gz_k141_3775153.region001	region	1	12173	FAM_01522
snj16_SemiBin_23.fa.gz_k141_366317.region001.gbk_region_1	snj16_SemiBin_23.fa.gz_k141_366317.region001	region	1	12177	FAM_01523
sample28_SemiBin_31.fa.gz_k141_4047610.region001.gbk_region_1	sample28_SemiBin_31.fa.gz_k141_4047610.region001	region	1	12205	FAM_01524
cpsnj19_SemiBin_15.fa.gz_k141_564872.region001.gbk_region_1	cpsnj19_SemiBin_15.fa.gz_k141_564872.region001	region	1	12209	FAM_01525
snj04_SemiBin_35.fa.gz_k141_119481.region001.gbk_region_1	snj04_SemiBin_35.fa.gz_k141_119481.region001	region	1	12217	FAM_01526
sample18_SemiBin_99.fa.gz_k141_4360146.region001.gbk_region_1	sample18_SemiBin_99.fa.gz_k141_4360146.region001	region	1	12221	FAM_01527
sample7_SemiBin_87.fa.gz_k141_5821785.region001.gbk_region_1	sample7_SemiBin_87.fa.gz_k141_5821785.region001	region	1	12225	FAM_01528
sample13_SemiBin_109.fa.gz_k141_2432394.region001.gbk_region_1	sample13_SemiBin_109.fa.gz_k141_2432394.region001	region	1	12241	FAM_01529
