snj13_SemiBin_61.fa_contig_6398_polypolish.region001	RRE-containing	RiPP	16888	31236	14349	snj13_SemiBin_61	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Ferrovibrionales;f__Ferrovibrionaceae;g__Desertibaculum;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Ferrovibrionales	f__Ferrovibrionaceae	g__Desertibaculum	s__
snj01_SemiBin_52.fa_contig_400_polypolish.region001	NRPS	NRPS	65171	104226	39056	snj01_SemiBin_52	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__Longimicrobium;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__Longimicrobiaceae	g__Longimicrobium	s__
snj19_SemiBin_7.fa_contig_13994_polypolish.region001	ectoine	other	355175	365558	10384	snj19_SemiBin_7	d__Bacteria;p__Actinomycetota;c__UBA4738;o__UBA4738;f__HRBIN12;g__CALGFI01;s__CALGFI01 sp937881155	d__Bacteria	p__Actinomycetota	c__UBA4738	o__UBA4738	f__HRBIN12	g__CALGFI01	s__CALGFI01 sp937881155
sample18_SemiBin_147.fa_contig_37280_polypolish.region001	T3PKS	PKS	132912	173961	41050	sample18_SemiBin_147	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__Gp6-AA40;s__Gp6-AA40 sp035710305	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__Gp6-AA40	s__Gp6-AA40 sp035710305
sample22_SemiBin_87.fa_contig_12313_polypolish.region001	RiPP-like	RiPP	160426	172321	11896	sample22_SemiBin_87	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__PSRF01;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__PSRF01	s__
sample8_SemiBin_22.fa_contig_81091_polypolish.region001	RRE-containing	RiPP	1	16262	16262	sample8_SemiBin_22	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__DATEDA01;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-39	g__DATEDA01	s__
cpsnj04_SemiBin_47.fa_contig_2220_polypolish.region001	phosphonate-like	other	125955	166743	40789	cpsnj04_SemiBin_47	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Reyranellales	f__Reyranellaceae	g__Reyranella	s__
sample21_SemiBin_513.fa_contig_24203_polypolish.region001	NRPS	NRPS	53940	78079	24140	sample21_SemiBin_513	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Casimicrobiaceae;g__CAIWHR01;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Casimicrobiaceae	g__CAIWHR01	s__
snj13_SemiBin_22.fa_contig_7376_polypolish.region001	terpene	terpene	944935	968310	23376	snj13_SemiBin_22	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Fen-336;f__Fen-336;g__DATFEN01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Fen-336	f__Fen-336	g__DATFEN01	s__
sample24_SemiBin_76.fa_contig_99969_polypolish.region001	phosphonate	other	81099	96936	15838	sample24_SemiBin_76	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_C;s__Nitrospira_C sp035761895	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira_C	s__Nitrospira_C sp035761895
sample29_SemiBin_6.fa_contig_524_polypolish.region003	lassopeptide	RiPP	3806997	3831976	24980	sample29_SemiBin_6	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__RSA9;g__;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__RSA9	g__	s__
sample1_SemiBin_278.fa_contig_74224_polypolish.region001	terpene	terpene	1	15040	15040	sample1_SemiBin_278	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__CAMLFJ01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__CAMLFJ01	s__
snj11_SemiBin_89.fa_contig_70020_polypolish.region001	terpene	terpene	116381	137403	21023	snj11_SemiBin_89	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Chthoniobacterales;f__UBA10450;g__JACCTI01;s__	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiia	o__Chthoniobacterales	f__UBA10450	g__JACCTI01	s__
sample14_SemiBin_40.fa_contig_92326_polypolish.region001	NRPS-like	NRPS	1	36157	36157	sample14_SemiBin_40	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__UXAT02;g__Defluviicoccus;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodospirillales	f__UXAT02	g__Defluviicoccus	s__
cpsnj09_SemiBin_118.fa_contig_45303_polypolish.region001	NRPS	NRPS	219262	273563	54302	cpsnj09_SemiBin_118	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__20CM-2-55-15;f__20CM-2-55-15;g__DASTBJ01;s__	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__20CM-2-55-15	f__20CM-2-55-15	g__DASTBJ01	s__
cpsnj08_SemiBin_74.fa_contig_46612_polypolish.region002	NRPS-like	NRPS	322256	362431	40176	cpsnj08_SemiBin_74	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__	s__
cpsnj20_SemiBin_6.fa_contig_2909_polypolish.region001	T3PKS	PKS	716577	757638	41062	cpsnj20_SemiBin_6	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Pseudolysinimonas;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Microbacteriaceae	g__Pseudolysinimonas	s__
sample7_SemiBin_75.fa_contig_10647.region001	terpene	terpene	188964	210709	21746	sample7_SemiBin_75	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__2-12-FULL-66-21;g__DATAEE01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__2-12-FULL-66-21	g__DATAEE01	s__
sample30_SemiBin_13.fa_contig_5233_polypolish.region001	NRPS-like	NRPS	14413	56194	41782	sample30_SemiBin_13	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__WYBJ01;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__WYBJ01	g__	s__
snj04_SemiBin_66.fa_contig_97784_polypolish.region001	NRPS	NRPS	1	23973	23973	snj04_SemiBin_66	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__Longimicrobium;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__Longimicrobiaceae	g__Longimicrobium	s__
sample19_SemiBin_135.fa_contig_48783_polypolish.region001	NRPS-like	NRPS	1	26465	26465	sample19_SemiBin_135	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__UBA11740;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__UBA11740	s__
snj09_SemiBin_120.fa_contig_24317_polypolish.region001	NRPS.NRPS-like	NRPS	83351	131619	48269	snj09_SemiBin_120	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__DASXAN01;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__DASXAN01	s__
sample15_SemiBin_187.fa_contig_1669.region001	redox-cofactor	RiPP	220656	242789	22134	sample15_SemiBin_187	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__DATBVX01;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__DATBVX01	s__
sample7_SemiBin_16.fa_contig_552_polypolish.region003	terpene	terpene	522797	543819	21023	sample7_SemiBin_16	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__JACPHL01;g__DASRDR01;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__JACPHL01	g__DASRDR01	s__
sample22_SemiBin_81.fa_contig_33943_polypolish.region001	lassopeptide	RiPP	39705	61900	22196	sample22_SemiBin_81	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__UBA2988;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__UBA6960	g__UBA2988	s__
sample5_SemiBin_43.fa_contig_40572_polypolish.region001	NRPS.NRPS-like.terpene	NRPS.terpene	1	38846	38846	sample5_SemiBin_43	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__DASYAN01;s__	d__Bacteria	p__Chloroflexota	c__Ktedonobacteria	o__Ktedonobacterales	f__Ktedonobacteraceae	g__DASYAN01	s__
sample21_SemiBin_82.fa_contig_900_polypolish.region001	terpene	terpene	1	18406	18406	sample21_SemiBin_82	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__JBGPQJ01;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Villigracilaceae	g__JBGPQJ01	s__
snj20_SemiBin_71.fa_contig_16110_polypolish.region001	terpene	terpene	1	13309	13309	snj20_SemiBin_71	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__2-12-FULL-66-21;g__DASTBU01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__2-12-FULL-66-21	g__DASTBU01	s__
sample1_SemiBin_11.fa_contig_5591_polypolish.region001	terpene	terpene	802800	833611	30812	sample1_SemiBin_11	d__Bacteria;p__Acidobacteriota;c__Polarisedimenticolia;o__Polarisedimenticolales;f__DASRJG01;g__;s__	d__Bacteria	p__Acidobacteriota	c__Polarisedimenticolia	o__Polarisedimenticolales	f__DASRJG01	g__	s__
cpsnj10_SemiBin_6.fa_contig_341_polypolish.region003	terpene	terpene	538246	560225	21980	cpsnj10_SemiBin_6	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__JBDSLU01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__JBDSLU01	s__
sample18_SemiBin_141.fa_contig_60616_polypolish.region001	RiPP-like	RiPP	1	8246	8246	sample18_SemiBin_141	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__2-02-FULL-65-29;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__2-02-FULL-65-29	s__
cpsnj13_SemiBin_26.fa_contig_22184_polypolish.region003	NRPS	NRPS	294290	352651	58362	cpsnj13_SemiBin_26	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Limisphaerales;f__JAKEEH01;g__JAKEEH01;s__	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiia	o__Limisphaerales	f__JAKEEH01	g__JAKEEH01	s__
sample30_SemiBin_60.fa_contig_16621_polypolish.region001	NRPS-like	NRPS	61535	104360	42826	sample30_SemiBin_60	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__DATEDA01;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-39	g__DATEDA01	s__
sample20_SemiBin_109.fa_contig_12455_polypolish.region001	lassopeptide	RiPP	93271	114902	21632	sample20_SemiBin_109	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__	s__
cpsnj11_SemiBin_70.fa_contig_14768_polypolish.region002	NRPS-like	NRPS	72658	113897	41240	cpsnj11_SemiBin_70	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__DP-20;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DP-20	s__
cpsnj11_SemiBin_1.fa_contig_6835_polypolish.region001	T3PKS	PKS	32376	73422	41047	cpsnj11_SemiBin_1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomicrobium	s__
cpsnj09_SemiBin_246.fa_contig_166_polypolish.region001	terpene	terpene	374242	395962	21721	cpsnj09_SemiBin_246	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__Gp6-AA40;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__Gp6-AA40	s__
cpsnj11_SemiBin_91.fa_contig_4820_polypolish.region001	NRPS	NRPS	496706	539717	43012	cpsnj11_SemiBin_91	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-39	g__SCGC-AG-212-J23	s__
sample26_SemiBin_84.fa_contig_23043_polypolish.region001	NRPS.NRPS-like	NRPS	1	63890	63890	sample26_SemiBin_84	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__DP-20;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DP-20	s__
cpsnj02_SemiBin_1731.fa_contig_28706_polypolish.region001	microviridin	RiPP	463	20666	20204	cpsnj02_SemiBin_1731	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__	s__
cpsnj14_SemiBin_125.fa_contig_50548_polypolish.region001	NRPS-like	NRPS	27492	69453	41962	cpsnj14_SemiBin_125	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__RBG-16-71-46;f__RBG-16-71-46;g__JAIOPA01;s__	d__Bacteria	p__Eisenbacteria	c__RBG-16-71-46	o__RBG-16-71-46	f__RBG-16-71-46	g__JAIOPA01	s__
cpsnj19_SemiBin_198.fa_contig_1905_polypolish.region001	terpene	terpene	669566	691385	21820	cpsnj19_SemiBin_198	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JAEUPI01;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__JAEUPI01	s__
snj16_SemiBin_39.fa_contig_9871_polypolish.region001	terpene	terpene	342513	364155	21643	snj16_SemiBin_39	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JACCZX01;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__JACCZX01	s__
sample5_SemiBin_49.fa_contig_93220_polypolish.region001	terpene	terpene	6488	27473	20986	sample5_SemiBin_49	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__SZUA-252;f__SZUA-252;g__DASQJL01;s__	d__Bacteria	p__Eisenbacteria	c__RBG-16-71-46	o__SZUA-252	f__SZUA-252	g__DASQJL01	s__
sample10_SemiBin_98.fa_contig_40663_polypolish.region001	phosphonate.terpene	other.terpene	107764	135686	27923	sample10_SemiBin_98	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__40CM-4-69-5;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__40CM-4-69-5	s__
sample20_SemiBin_50.fa_contig_1475_polypolish.region001	NRPS-like	NRPS	21449	63473	42025	sample20_SemiBin_50	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__SCN-69-37;g__DASUGC01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__SCN-69-37	g__DASUGC01	s__
sample24_SemiBin_47.fa_contig_1395_polypolish.region002	RRE-containing.lassopeptide	RiPP	1105994	1129606	23613	sample24_SemiBin_47	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__SCN-69-37;g__DASQFI01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__SCN-69-37	g__DASQFI01	s__
sample27_SemiBin_80.fa_contig_129471_polypolish.region001	thioamitides	RiPP	1	22151	22151	sample27_SemiBin_80	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Afifellaceae;g__DASWJZ01;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Afifellaceae	g__DASWJZ01	s__
snj08_SemiBin_141.fa_contig_1405_polypolish.region001	lanthipeptide-class-v	RiPP	120707	162234	41528	snj08_SemiBin_141	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__Longimicrobium;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__Longimicrobiaceae	g__Longimicrobium	s__
snj04_SemiBin_28.fa_contig_9255_polypolish.region001	RRE-containing.lassopeptide	RiPP	172371	195994	23624	snj04_SemiBin_28	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__	s__
sample18_SemiBin_171.fa_contig_836_polypolish.region001	NRPS-like	NRPS	779573	802651	23079	sample18_SemiBin_171	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
sample22_SemiBin_26.fa_contig_4436_polypolish.region001	redox-cofactor	RiPP	88037	110002	21966	sample22_SemiBin_26	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__JAPYTK01;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__JAPYTK01	s__
sample18_SemiBin_86.fa_contig_53478_polypolish.region001	ranthipeptide	RiPP	171045	192493	21449	sample18_SemiBin_86	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__UBA6960	g__	s__
snj11_SemiBin_84.fa_contig_52027_polypolish.region001	T3PKS	PKS	25559	66122	40564	snj11_SemiBin_84	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Reyranellales	f__Reyranellaceae	g__Reyranella	s__
sample15_SemiBin_114.fa_contig_23612_polypolish.region001	arylpolyene	other	451459	515330	63872	sample15_SemiBin_114	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__AR5;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__AR5	s__
sample22_SemiBin_24.fa_contig_6415_polypolish.region001	RRE-containing	RiPP	499134	519391	20258	sample22_SemiBin_24	d__Bacteria;p__Desulfobacterota_D;c__UBA1144;o__UBA2774;f__UBA2774;g__2-12-FULL-53-21;s__2-12-FULL-53-21 sp035455615	d__Bacteria	p__Desulfobacterota_D	c__UBA1144	o__UBA2774	f__UBA2774	g__2-12-FULL-53-21	s__2-12-FULL-53-21 sp035455615
cpsnj02_SemiBin_3.fa_contig_6123_polypolish.region005	arylpolyene	other	1636899	1678062	41164	cpsnj02_SemiBin_3	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_A;s__	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira_A	s__
sample20_SemiBin_118.fa_contig_61474_polypolish.region001	arylpolyene	other	1	35951	35951	sample20_SemiBin_118	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Casimicrobiaceae;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Casimicrobiaceae	g__	s__
snj09_SemiBin_212.fa_contig_15961_polypolish.region001	NRPS	NRPS	838124	882146	44023	snj09_SemiBin_212	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__Gp6-AA40;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__Gp6-AA40	s__
sample1_SemiBin_165.fa_contig_109152_polypolish.region001	NRPS-like	NRPS	68269	109540	41272	sample1_SemiBin_165	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__GMQP-bins7;s__	d__Bacteria	p__Actinomycetota	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__GMQP-bins7	s__
sample19_SemiBin_39.fa_contig_4308_polypolish.region002	ectoine	other	1401576	1411965	10390	sample19_SemiBin_39	d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__QHBO01;f__QHBO01;g__CF-167;s__	d__Bacteria	p__Chloroflexota	c__Limnocylindria	o__QHBO01	f__QHBO01	g__CF-167	s__
cpsnj03_SemiBin_84.fa_contig_1624_polypolish.region001	RRE-containing	RiPP	395773	416696	20924	cpsnj03_SemiBin_84	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__SMWR01;g__DASUFZ01;s__	d__Bacteria	p__Myxococcota_A	c__UBA9160	o__UBA9160	f__SMWR01	g__DASUFZ01	s__
sample16_SemiBin_49.fa_contig_77858_polypolish.region001	thioamitides	RiPP	63001	85083	22083	sample16_SemiBin_49	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__	s__
snj09_SemiBin_37.fa_contig_2104_polypolish.region002	RRE-containing	RiPP	194785	215963	21179	snj09_SemiBin_37	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__20CM-2-55-15;f__20CM-2-55-15;g__DASTBJ01;s__	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__20CM-2-55-15	f__20CM-2-55-15	g__DASTBJ01	s__
sample17_SemiBin_8.fa_contig_7826.region001	betalactone	other	17783	43598	25816	sample17_SemiBin_8	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__SCGC-AG-212-J23 sp035454685	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-39	g__SCGC-AG-212-J23	s__SCGC-AG-212-J23 sp035454685
sample17_SemiBin_399.fa_contig_110221.region001	thioamitides.thiopeptide	RiPP	70329	101681	31353	sample17_SemiBin_399	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TH5896;s__	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__TH5896	s__
sample6_SemiBin_245.fa_contig_67004_polypolish.region001	RRE-containing.lassopeptide	RiPP	231497	255942	24446	sample6_SemiBin_245	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__JAMQPK01;s__	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__JAMQPK01	s__
sample28_SemiBin_20.fa_contig_28706_polypolish.region001	arylpolyene	other	149432	190625	41194	sample28_SemiBin_20	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__	s__
sample22_SemiBin_22.fa_contig_22991_polypolish.region002	NRPS-like.betalactone	NRPS.other	386420	428354	41935	sample22_SemiBin_22	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__AR31;s__	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__AR31	s__
sample19_SemiBin_5.fa_contig_78_polypolish.region003	resorcinol	other	614862	656760	41899	sample19_SemiBin_5	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__	s__
snj19_SemiBin_53.fa_contig_8667_polypolish.region001	phosphonate	other	38732	53247	14516	snj19_SemiBin_53	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__DP-6;f__DP-6;g__DP-6;s__	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__DP-6	f__DP-6	g__DP-6	s__
snj08_SemiBin_536.fa_contig_35103_polypolish.region001	betalactone	other	17497	45195	27699	snj08_SemiBin_536	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Palsa-1315;s__	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Palsa-1315	s__
cpsnj19_SemiBin_297.fa_contig_6364_polypolish.region001	betalactone	other	145128	172739	27612	cpsnj19_SemiBin_297	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__SCGC-AG-212-J23 sp035649875	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-39	g__SCGC-AG-212-J23	s__SCGC-AG-212-J23 sp035649875
