genome,score,completeness,contamination,strain_heterogeneity,size,N50,cluster,taxonomy,tax_confidence,cluster_members,closest_cluster_member,furthest_cluster_member,completeness_metric,contamination_metric
cpsnj09_SemiBin_24.fa,96.35701882671653,NA,NA,NA,NA,NA,2516_1,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_2.fa,97.26346405679146,NA,NA,NA,NA,NA,2516_2,NA,NA,1,NA,NA,NA,NA
snj10_SemiBin_28.fa,77.79288486173905,NA,NA,NA,NA,NA,2516_3,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_193.fa,56.68968172069589,NA,NA,NA,NA,NA,2516_4,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_20.fa,89.09338052210603,NA,NA,NA,NA,NA,2516_5,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_0.fa,87.64643180460916,NA,NA,NA,NA,NA,2516_6,NA,NA,1,NA,NA,NA,NA
cpsnj15_SemiBin_6.fa,68.2542867641947,NA,NA,NA,NA,NA,2516_7,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_36.fa,85.75230371965473,NA,NA,NA,NA,NA,2516_8,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_1.fa,99.54901788283188,NA,NA,NA,NA,NA,2516_9,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_4.fa,95.07366394657686,NA,NA,NA,NA,NA,2516_10,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_4.fa,87.30265233379448,NA,NA,NA,NA,NA,2516_11,NA,NA,1,NA,NA,NA,NA
sample3_SemiBin_79.fa,66.87882984355231,NA,NA,NA,NA,NA,2516_12,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_157.fa,77.0711319685565,NA,NA,NA,NA,NA,2516_13,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_79.fa,96.72452620816412,NA,NA,NA,NA,NA,2516_14,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_28.fa,78.03426251537523,NA,NA,NA,NA,NA,2516_15,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_3.fa,95.85537191649254,NA,NA,NA,NA,NA,2516_16,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_34.fa,81.49419016243978,NA,NA,NA,NA,NA,2516_17,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_45.fa,50.20797261584838,NA,NA,NA,NA,NA,2516_18,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_5.fa,88.52923679688382,NA,NA,NA,NA,NA,2516_19,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_47.fa,74.4886266325931,NA,NA,NA,NA,NA,2516_20,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_148.fa,64.77797531644903,NA,NA,NA,NA,NA,2516_21,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_58.fa,66.23843836295349,NA,NA,NA,NA,NA,2516_22,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_116.fa,65.58694713327502,NA,NA,NA,NA,NA,2516_23,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_63.fa,74.42365297173745,NA,NA,NA,NA,NA,2516_24,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_56.fa,71.13241909158195,NA,NA,NA,NA,NA,2516_25,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_74.fa,47.76769426527634,NA,NA,NA,NA,NA,2516_26,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_440.fa,44.99023387282252,NA,NA,NA,NA,NA,2516_27,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_115.fa,60.53611960582186,NA,NA,NA,NA,NA,2517_0,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_48.fa,75.317883532956,NA,NA,NA,NA,NA,2518_1,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_77.fa,42.487745804248966,NA,NA,NA,NA,NA,2518_2,NA,NA,1,NA,NA,NA,NA
sample11_SemiBin_89.fa,72.80940137179321,NA,NA,NA,NA,NA,2518_3,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_89.fa,55.84138338093292,NA,NA,NA,NA,NA,2519_1,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_14.fa,74.41574537123496,NA,NA,NA,NA,NA,2519_2,NA,NA,1,NA,NA,NA,NA
sample9_SemiBin_94.fa,47.28359843923312,NA,NA,NA,NA,NA,2519_3,NA,NA,1,NA,NA,NA,NA
sample3_SemiBin_374.fa,52.48436705430118,NA,NA,NA,NA,NA,2519_4,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_320.fa,18.650367558333272,NA,NA,NA,NA,NA,2519_5,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_85.fa,27.844173596404637,NA,NA,NA,NA,NA,2520_0,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_60.fa,68.68191470008784,NA,NA,NA,NA,NA,2521_0,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_91.fa,33.315146304390964,NA,NA,NA,NA,NA,2522_1,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_10.fa,87.99483653623054,NA,NA,NA,NA,NA,2522_2,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_91.fa,74.75340699403188,NA,NA,NA,NA,NA,2522_3,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_30.fa,92.06136522569189,NA,NA,NA,NA,NA,2522_4,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_99.fa,63.33327758807365,NA,NA,NA,NA,NA,2522_5,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_216.fa,57.681278592093584,NA,NA,NA,NA,NA,2522_6,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_179.fa,50.43798337172805,NA,NA,NA,NA,NA,2522_7,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_26.fa,79.94939558119586,NA,NA,NA,NA,NA,2522_8,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_156.fa,15.922426325926638,NA,NA,NA,NA,NA,2522_9,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_534.fa,38.88741934318806,NA,NA,NA,NA,NA,2522_10,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_27.fa,77.90319020343225,NA,NA,NA,NA,NA,2523_1,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_23.fa,75.14285791216456,NA,NA,NA,NA,NA,2523_2,NA,NA,1,NA,NA,NA,NA
sample11_SemiBin_50.fa,63.86347587559795,NA,NA,NA,NA,NA,2523_3,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_115.fa,77.6237066720006,NA,NA,NA,NA,NA,2523_4,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_14.fa,55.42636663803969,NA,NA,NA,NA,NA,2523_5,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_10.fa,86.30378111378869,NA,NA,NA,NA,NA,2523_6,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_23.fa,71.34751624356907,NA,NA,NA,NA,NA,2523_7,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_10.fa,89.36534559089039,NA,NA,NA,NA,NA,2523_8,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_59.fa,78.6729411162961,NA,NA,NA,NA,NA,2523_9,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_16.fa,83.02278393993133,NA,NA,NA,NA,NA,2523_10,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_48.fa,78.65031947026357,NA,NA,NA,NA,NA,2523_11,NA,NA,1,NA,NA,NA,NA
sample30_SemiBin_51.fa,70.71678534648275,NA,NA,NA,NA,NA,2523_12,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_24.fa,55.382153882363546,NA,NA,NA,NA,NA,2523_13,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_8.fa,98.27137315055286,NA,NA,NA,NA,NA,2523_14,NA,NA,1,NA,NA,NA,NA
sample24_SemiBin_8.fa,80.68564292108746,NA,NA,NA,NA,NA,2523_15,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_6.fa,71.15107068317599,NA,NA,NA,NA,NA,2523_16,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_18.fa,66.13317510048249,NA,NA,NA,NA,NA,2523_17,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_36.fa,82.54278807935196,NA,NA,NA,NA,NA,2523_18,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_59.fa,85.83271418621591,NA,NA,NA,NA,NA,2523_19,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_15.fa,73.89404192814196,NA,NA,NA,NA,NA,2523_20,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_156.fa,67.16692756184472,NA,NA,NA,NA,NA,2523_21,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_126.fa,53.27857022213112,NA,NA,NA,NA,NA,2523_22,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_151.fa,66.4628663268421,NA,NA,NA,NA,NA,2523_23,NA,NA,1,NA,NA,NA,NA
sample3_SemiBin_26.fa,68.02128081790057,NA,NA,NA,NA,NA,2523_24,NA,NA,1,NA,NA,NA,NA
sample2_SemiBin_53.fa,47.93035582977444,NA,NA,NA,NA,NA,2523_25,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_198.fa,49.090819250101326,NA,NA,NA,NA,NA,2523_26,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_52.fa,67.65666160635976,NA,NA,NA,NA,NA,2523_27,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_48.fa,52.548640559336285,NA,NA,NA,NA,NA,2523_28,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_411.fa,16.261318605197744,NA,NA,NA,NA,NA,2523_29,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_211.fa,60.70728755500609,NA,NA,NA,NA,NA,2524_1,NA,NA,2,99.03,99.03,NA,NA
sample22_SemiBin_1.fa,101.45354737720568,NA,NA,NA,NA,NA,2525_1,NA,NA,9,99.45,99.12,NA,NA
sample11_SemiBin_63.fa,46.27778089866399,NA,NA,NA,NA,NA,2525_2,NA,NA,1,NA,NA,NA,NA
sample3_SemiBin_52.fa,66.26956467807382,NA,NA,NA,NA,NA,2525_3,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_110.fa,60.96796253216525,NA,NA,NA,NA,NA,2525_4,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_71.fa,53.09617359199097,NA,NA,NA,NA,NA,2525_5,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_132.fa,40.71381062292423,NA,NA,NA,NA,NA,2526_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_290.fa,32.19541433741998,NA,NA,NA,NA,NA,2527_0,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_33.fa,46.18577042060593,NA,NA,NA,NA,NA,2528_0,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_41.fa,64.15715550517028,NA,NA,NA,NA,NA,2529_0,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_68.fa,61.91617334216051,NA,NA,NA,NA,NA,2530_1,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_145.fa,61.71016784044635,NA,NA,NA,NA,NA,2530_2,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_77.fa,59.66789317182999,NA,NA,NA,NA,NA,2530_3,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_129.fa,49.04060311742778,NA,NA,NA,NA,NA,2530_4,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_88.fa,50.20628742057415,NA,NA,NA,NA,NA,2530_5,NA,NA,1,NA,NA,NA,NA
sample10_SemiBin_90.fa,51.57999713815805,NA,NA,NA,NA,NA,2530_6,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_32.fa,71.54011748086268,NA,NA,NA,NA,NA,2531_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_172.fa,50.50489977454433,NA,NA,NA,NA,NA,2532_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_8.fa,100.68216433637004,NA,NA,NA,NA,NA,2533_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_209.fa,32.18004830154041,NA,NA,NA,NA,NA,2534_0,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_105.fa,55.470159657826215,NA,NA,NA,NA,NA,2535_1,NA,NA,1,NA,NA,NA,NA
snj10_SemiBin_57.fa,53.1496395218123,NA,NA,NA,NA,NA,2535_2,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_56.fa,50.27095478216855,NA,NA,NA,NA,NA,2535_3,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_143.fa,51.09500551200357,NA,NA,NA,NA,NA,2535_4,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_492.fa,43.38712826366216,NA,NA,NA,NA,NA,2536_0,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_1805.fa,5.351539356689345,NA,NA,NA,NA,NA,2537_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_78.fa,55.25253184175802,NA,NA,NA,NA,NA,2538_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_431.fa,37.33581733579313,NA,NA,NA,NA,NA,2539_0,NA,NA,1,NA,NA,NA,NA
sample10_SemiBin_0.fa,102.72858075812589,NA,NA,NA,NA,NA,2540_1,NA,NA,11,99.82,99.09,NA,NA
sample25_SemiBin_2.fa,99.14901365194729,NA,NA,NA,NA,NA,2540_2,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_120.fa,71.70418927674777,NA,NA,NA,NA,NA,2540_3,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_12.fa,72.53750422419401,NA,NA,NA,NA,NA,2540_4,NA,NA,1,NA,NA,NA,NA
sample3_SemiBin_4.fa,94.02450013424048,NA,NA,NA,NA,NA,2540_5,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_40.fa,82.13752292888402,NA,NA,NA,NA,NA,2540_6,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_129.fa,45.5623273809776,NA,NA,NA,NA,NA,2541_0,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_266.fa,83.35432247617035,NA,NA,NA,NA,NA,2542_1,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_137.fa,80.71213669483467,NA,NA,NA,NA,NA,2542_2,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_59.fa,75.8547765889497,NA,NA,NA,NA,NA,2542_3,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_54.fa,70.39027078625767,NA,NA,NA,NA,NA,2542_4,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_34.fa,59.16583979199141,NA,NA,NA,NA,NA,2542_5,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_80.fa,39.25093725235768,NA,NA,NA,NA,NA,2542_6,NA,NA,1,NA,NA,NA,NA
sample11_SemiBin_24.fa,66.22749388367517,NA,NA,NA,NA,NA,2542_7,NA,NA,1,NA,NA,NA,NA
sample24_SemiBin_26.fa,50.60791172339836,NA,NA,NA,NA,NA,2542_8,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_57.fa,47.51663986329043,NA,NA,NA,NA,NA,2542_9,NA,NA,1,NA,NA,NA,NA
cpsnj01_SemiBin_40.fa,57.657474749344026,NA,NA,NA,NA,NA,2543_0,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_136.fa,52.86989732946946,NA,NA,NA,NA,NA,2544_1,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_75.fa,26.666756429528505,NA,NA,NA,NA,NA,2544_2,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_2.fa,98.53863299427658,NA,NA,NA,NA,NA,2545_0,NA,NA,1,NA,NA,NA,NA
cpsnj02_SemiBin_10.fa,90.40279358189004,NA,NA,NA,NA,NA,2546_1,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_21.fa,76.57035653111195,NA,NA,NA,NA,NA,2546_2,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_554.fa,32.39426115293866,NA,NA,NA,NA,NA,2547_0,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_42.fa,58.11300592199823,NA,NA,NA,NA,NA,2548_1,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_131.fa,48.53614807858249,NA,NA,NA,NA,NA,2548_2,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_317.fa,62.37159018149541,NA,NA,NA,NA,NA,2549_1,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_122.fa,50.47495839453516,NA,NA,NA,NA,NA,2549_2,NA,NA,1,NA,NA,NA,NA
sample30_SemiBin_83.fa,48.1517693624918,NA,NA,NA,NA,NA,2550_0,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_53.fa,55.20179673270248,NA,NA,NA,NA,NA,2551_0,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_232.fa,42.273530446031785,NA,NA,NA,NA,NA,2552_1,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_77.fa,52.59834779509238,NA,NA,NA,NA,NA,2552_2,NA,NA,1,NA,NA,NA,NA
cpsnj15_SemiBin_110.fa,60.55870908551439,NA,NA,NA,NA,NA,2552_3,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_294.fa,48.13502270631805,NA,NA,NA,NA,NA,2552_4,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_149.fa,30.260335676392963,NA,NA,NA,NA,NA,2553_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_164.fa,56.98778299436472,NA,NA,NA,NA,NA,2554_0,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_106.fa,55.52136602599764,NA,NA,NA,NA,NA,2555_1,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_192.fa,57.1455169798184,NA,NA,NA,NA,NA,2555_2,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_102.fa,47.63059545880754,NA,NA,NA,NA,NA,2555_3,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_18.fa,86.90285064994272,NA,NA,NA,NA,NA,2556_1,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_68.fa,60.37724247605642,NA,NA,NA,NA,NA,2556_2,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_54.fa,66.1108726892746,NA,NA,NA,NA,NA,2556_3,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_22.fa,79.50259765314286,NA,NA,NA,NA,NA,2556_4,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_153.fa,52.64893057099477,NA,NA,NA,NA,NA,2556_5,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_21.fa,75.36295589037654,NA,NA,NA,NA,NA,2556_6,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_16.fa,91.22320497011182,NA,NA,NA,NA,NA,2556_7,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_4.fa,80.8246337844295,NA,NA,NA,NA,NA,2556_8,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_16.fa,86.06743917038693,NA,NA,NA,NA,NA,2556_9,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_91.fa,61.65357177851823,NA,NA,NA,NA,NA,2556_10,NA,NA,1,NA,NA,NA,NA
cpsnj15_SemiBin_9.fa,80.2455401759958,NA,NA,NA,NA,NA,2556_11,NA,NA,1,NA,NA,NA,NA
snj10_SemiBin_0.fa,66.92256011917623,NA,NA,NA,NA,NA,2556_12,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_17.fa,85.56197043126743,NA,NA,NA,NA,NA,2556_13,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_16.fa,66.75618381693114,NA,NA,NA,NA,NA,2556_14,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_613.fa,41.203530496978345,NA,NA,NA,NA,NA,2556_15,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_50.fa,70.39034238752095,NA,NA,NA,NA,NA,2556_16,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_112.fa,93.85880905336975,NA,NA,NA,NA,NA,2557_1,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_33.fa,79.92816189692525,NA,NA,NA,NA,NA,2557_2,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_15.fa,57.17720138331056,NA,NA,NA,NA,NA,2557_3,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_53.fa,81.3362772547223,NA,NA,NA,NA,NA,2557_4,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_9.fa,97.82126857848944,NA,NA,NA,NA,NA,2557_5,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_0.fa,89.46319535578462,NA,NA,NA,NA,NA,2557_6,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_35.fa,69.98891248779113,NA,NA,NA,NA,NA,2557_7,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_7.fa,62.65494877934357,NA,NA,NA,NA,NA,2557_8,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_17.fa,84.14896013360753,NA,NA,NA,NA,NA,2557_9,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_0.fa,88.04602572853524,NA,NA,NA,NA,NA,2557_10,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_7.fa,91.72142824323495,NA,NA,NA,NA,NA,2557_11,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_37.fa,84.33319721896895,NA,NA,NA,NA,NA,2557_12,NA,NA,1,NA,NA,NA,NA
sample30_SemiBin_3.fa,88.23441396950713,NA,NA,NA,NA,NA,2557_13,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_0.fa,89.48125042383002,NA,NA,NA,NA,NA,2557_14,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_3.fa,99.21682409804792,NA,NA,NA,NA,NA,2557_15,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_148.fa,64.94139504624532,NA,NA,NA,NA,NA,2557_16,NA,NA,1,NA,NA,NA,NA
sample9_SemiBin_1.fa,82.68161334358514,NA,NA,NA,NA,NA,2557_17,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_114.fa,96.08136813705237,NA,NA,NA,NA,NA,2557_18,NA,NA,1,NA,NA,NA,NA
sample24_SemiBin_42.fa,86.8955437765023,NA,NA,NA,NA,NA,2557_19,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_133.fa,53.60982573853692,NA,NA,NA,NA,NA,2557_20,NA,NA,1,NA,NA,NA,NA
sample28_SemiBin_101.fa,75.67940826226872,NA,NA,NA,NA,NA,2557_21,NA,NA,1,NA,NA,NA,NA
cpsnj02_SemiBin_74.fa,46.63920075822499,NA,NA,NA,NA,NA,2557_22,NA,NA,1,NA,NA,NA,NA
sample24_SemiBin_85.fa,42.0573021353973,NA,NA,NA,NA,NA,2558_1,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_48.fa,59.52279677407739,NA,NA,NA,NA,NA,2558_2,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_230.fa,46.03255784164244,NA,NA,NA,NA,NA,2558_3,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_193.fa,42.08714055583882,NA,NA,NA,NA,NA,2558_4,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_540.fa,35.03468461194465,NA,NA,NA,NA,NA,2559_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_107.fa,55.488563179011294,NA,NA,NA,NA,NA,2560_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_207.fa,33.06676357888722,NA,NA,NA,NA,NA,2561_0,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_46.fa,51.81841432759823,NA,NA,NA,NA,NA,2562_1,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_68.fa,47.34749141918126,NA,NA,NA,NA,NA,2562_2,NA,NA,1,NA,NA,NA,NA
sample24_SemiBin_1185.fa,17.320584386914845,NA,NA,NA,NA,NA,2563_1,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_256.fa,59.25044469278505,NA,NA,NA,NA,NA,2563_2,NA,NA,1,NA,NA,NA,NA
cpsnj02_SemiBin_1670.fa,28.828889814970964,NA,NA,NA,NA,NA,2563_3,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_2176.fa,7.874757996228071,NA,NA,NA,NA,NA,2564_0,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_1834.fa,18.09650292500787,NA,NA,NA,NA,NA,2565_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_48.fa,27.55835279040145,NA,NA,NA,NA,NA,2566_0,NA,NA,1,NA,NA,NA,NA
snj10_SemiBin_1.fa,96.0761100125452,NA,NA,NA,NA,NA,2567_1,NA,NA,4,99.25,99.09,NA,NA
cpsnj14_SemiBin_8.fa,95.55920209224594,NA,NA,NA,NA,NA,2567_2,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_27.fa,83.13533054914217,NA,NA,NA,NA,NA,2567_3,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_34.fa,49.0642327681382,NA,NA,NA,NA,NA,2567_4,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_27.fa,54.60830028518864,NA,NA,NA,NA,NA,2567_5,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_145.fa,58.45968754836748,NA,NA,NA,NA,NA,2567_6,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_50.fa,69.90576631181294,NA,NA,NA,NA,NA,2567_7,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_48.fa,63.47982369348485,NA,NA,NA,NA,NA,2567_8,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_145.fa,63.64231117580706,NA,NA,NA,NA,NA,2567_9,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_81.fa,68.13708905644519,NA,NA,NA,NA,NA,2567_10,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_156.fa,42.23180964438105,NA,NA,NA,NA,NA,2567_11,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_108.fa,29.557195347384944,NA,NA,NA,NA,NA,2567_12,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_235.fa,40.15706560839164,NA,NA,NA,NA,NA,2567_13,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_87.fa,30.39376550996578,NA,NA,NA,NA,NA,2567_14,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_1193.fa,17.85865546816439,NA,NA,NA,NA,NA,2568_1,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_816.fa,22.397628736530653,NA,NA,NA,NA,NA,2568_2,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_366.fa,35.692540513412915,NA,NA,NA,NA,NA,2569_1,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_87.fa,67.49923178196771,NA,NA,NA,NA,NA,2569_2,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_20.fa,79.4022192119229,NA,NA,NA,NA,NA,2570_1,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_9.fa,72.72502951369235,NA,NA,NA,NA,NA,2570_2,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_9.fa,77.07885102467112,NA,NA,NA,NA,NA,2570_3,NA,NA,1,NA,NA,NA,NA
cpsnj03_SemiBin_41.fa,69.59649192473138,NA,NA,NA,NA,NA,2570_4,NA,NA,1,NA,NA,NA,NA
