genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
snj19_SemiBin_130.fa,2212_0,0.050000000000000044,average,fastANI,2212
cpsnj08_SemiBin_101.fa,2213_1,0.050000000000000044,average,fastANI,2213
cpsnj10_SemiBin_60.fa,2213_1,0.050000000000000044,average,fastANI,2213
cpsnj16_SemiBin_39.fa,2213_1,0.050000000000000044,average,fastANI,2213
snj08_SemiBin_147.fa,2213_1,0.050000000000000044,average,fastANI,2213
sample13_SemiBin_104.fa,2214_1,0.050000000000000044,average,fastANI,2214
sample15_SemiBin_90.fa,2214_1,0.050000000000000044,average,fastANI,2214
sample20_SemiBin_51.fa,2214_1,0.050000000000000044,average,fastANI,2214
sample7_SemiBin_62.fa,2214_2,0.050000000000000044,average,fastANI,2214
cpsnj19_SemiBin_31.fa,2214_3,0.050000000000000044,average,fastANI,2214
snj19_SemiBin_55.fa,2214_3,0.050000000000000044,average,fastANI,2214
snj13_SemiBin_88.fa,2214_4,0.050000000000000044,average,fastANI,2214
sample29_SemiBin_61.fa,2215_0,0.050000000000000044,average,fastANI,2215
snj04_SemiBin_181.fa,2216_0,0.050000000000000044,average,fastANI,2216
snj20_SemiBin_109.fa,2217_0,0.050000000000000044,average,fastANI,2217
sample19_SemiBin_167.fa,2218_0,0.050000000000000044,average,fastANI,2218
sample29_SemiBin_23.fa,2219_0,0.050000000000000044,average,fastANI,2219
sample29_SemiBin_18.fa,2220_0,0.050000000000000044,average,fastANI,2220
sample29_SemiBin_1.fa,2221_0,0.050000000000000044,average,fastANI,2221
cpsnj20_SemiBin_57.fa,2222_0,0.050000000000000044,average,fastANI,2222
snj09_SemiBin_59.fa,2223_0,0.050000000000000044,average,fastANI,2223
sample13_SemiBin_78.fa,2224_0,0.050000000000000044,average,fastANI,2224
sample29_SemiBin_256.fa,2225_0,0.050000000000000044,average,fastANI,2225
sample19_SemiBin_68.fa,2226_0,0.050000000000000044,average,fastANI,2226
sample19_SemiBin_83.fa,2227_0,0.050000000000000044,average,fastANI,2227
sample19_SemiBin_35.fa,2228_0,0.050000000000000044,average,fastANI,2228
sample3_SemiBin_51.fa,2229_1,0.050000000000000044,average,fastANI,2229
sample4_SemiBin_57.fa,2229_1,0.050000000000000044,average,fastANI,2229
cpsnj04_SemiBin_87.fa,2229_2,0.050000000000000044,average,fastANI,2229
cpsnj11_SemiBin_24.fa,2229_2,0.050000000000000044,average,fastANI,2229
cpsnj15_SemiBin_42.fa,2229_2,0.050000000000000044,average,fastANI,2229
sample16_SemiBin_131.fa,2229_2,0.050000000000000044,average,fastANI,2229
sample21_SemiBin_78.fa,2229_2,0.050000000000000044,average,fastANI,2229
sample7_SemiBin_71.fa,2229_2,0.050000000000000044,average,fastANI,2229
sample20_SemiBin_403.fa,2230_0,0.050000000000000044,average,fastANI,2230
sample21_SemiBin_164.fa,2231_0,0.050000000000000044,average,fastANI,2231
cpsnj08_SemiBin_2.fa,2232_1,0.050000000000000044,average,fastANI,2232
cpsnj11_SemiBin_98.fa,2232_1,0.050000000000000044,average,fastANI,2232
cpsnj14_SemiBin_55.fa,2232_1,0.050000000000000044,average,fastANI,2232
cpsnj16_SemiBin_53.fa,2232_1,0.050000000000000044,average,fastANI,2232
sample14_SemiBin_12.fa,2232_1,0.050000000000000044,average,fastANI,2232
sample18_SemiBin_62.fa,2232_1,0.050000000000000044,average,fastANI,2232
sample26_SemiBin_149.fa,2232_1,0.050000000000000044,average,fastANI,2232
sample28_SemiBin_26.fa,2232_1,0.050000000000000044,average,fastANI,2232
sample4_SemiBin_198.fa,2232_2,0.050000000000000044,average,fastANI,2232
sample8_SemiBin_82.fa,2232_2,0.050000000000000044,average,fastANI,2232
sample27_SemiBin_68.fa,2232_3,0.050000000000000044,average,fastANI,2232
cpsnj09_SemiBin_1949.fa,2232_4,0.050000000000000044,average,fastANI,2232
cpsnj04_SemiBin_54.fa,2233_1,0.050000000000000044,average,fastANI,2233
cpsnj19_SemiBin_125.fa,2233_1,0.050000000000000044,average,fastANI,2233
sample10_SemiBin_197.fa,2233_1,0.050000000000000044,average,fastANI,2233
sample15_SemiBin_169.fa,2233_1,0.050000000000000044,average,fastANI,2233
sample16_SemiBin_92.fa,2233_1,0.050000000000000044,average,fastANI,2233
sample1_SemiBin_24.fa,2233_1,0.050000000000000044,average,fastANI,2233
sample20_SemiBin_16.fa,2233_1,0.050000000000000044,average,fastANI,2233
sample21_SemiBin_170.fa,2233_1,0.050000000000000044,average,fastANI,2233
sample22_SemiBin_0.fa,2233_1,0.050000000000000044,average,fastANI,2233
sample23_SemiBin_130.fa,2233_1,0.050000000000000044,average,fastANI,2233
sample25_SemiBin_39.fa,2233_1,0.050000000000000044,average,fastANI,2233
sample27_SemiBin_111.fa,2233_1,0.050000000000000044,average,fastANI,2233
sample2_SemiBin_43.fa,2233_1,0.050000000000000044,average,fastANI,2233
sample30_SemiBin_57.fa,2233_1,0.050000000000000044,average,fastANI,2233
sample3_SemiBin_301.fa,2233_1,0.050000000000000044,average,fastANI,2233
sample6_SemiBin_98.fa,2233_1,0.050000000000000044,average,fastANI,2233
sample7_SemiBin_7.fa,2233_1,0.050000000000000044,average,fastANI,2233
snj04_SemiBin_119.fa,2233_1,0.050000000000000044,average,fastANI,2233
snj08_SemiBin_69.fa,2233_1,0.050000000000000044,average,fastANI,2233
snj15_SemiBin_109.fa,2233_1,0.050000000000000044,average,fastANI,2233
snj19_SemiBin_95.fa,2233_1,0.050000000000000044,average,fastANI,2233
sample4_SemiBin_261.fa,2233_2,0.050000000000000044,average,fastANI,2233
sample18_SemiBin_2022.fa,2233_3,0.050000000000000044,average,fastANI,2233
sample17_SemiBin_175.fa,2233_4,0.050000000000000044,average,fastANI,2233
cpsnj04_SemiBin_66.fa,2234_0,0.050000000000000044,average,fastANI,2234
sample23_SemiBin_159.fa,2235_1,0.050000000000000044,average,fastANI,2235
snj19_SemiBin_80.fa,2235_2,0.050000000000000044,average,fastANI,2235
sample18_SemiBin_163.fa,2235_3,0.050000000000000044,average,fastANI,2235
sample24_SemiBin_30.fa,2236_1,0.050000000000000044,average,fastANI,2236
sample25_SemiBin_193.fa,2236_2,0.050000000000000044,average,fastANI,2236
snj03_SemiBin_1390.fa,2237_0,0.050000000000000044,average,fastANI,2237
snj09_SemiBin_87.fa,2238_0,0.050000000000000044,average,fastANI,2238
sample29_SemiBin_142.fa,2239_0,0.050000000000000044,average,fastANI,2239
sample19_SemiBin_77.fa,2240_0,0.050000000000000044,average,fastANI,2240
snj09_SemiBin_91.fa,2241_1,0.050000000000000044,average,fastANI,2241
snj11_SemiBin_148.fa,2241_1,0.050000000000000044,average,fastANI,2241
snj01_SemiBin_60.fa,2241_2,0.050000000000000044,average,fastANI,2241
cpsnj09_SemiBin_142.fa,2242_0,0.050000000000000044,average,fastANI,2242
cpsnj01_SemiBin_25.fa,2243_1,0.050000000000000044,average,fastANI,2243
snj01_SemiBin_241.fa,2243_2,0.050000000000000044,average,fastANI,2243
cpsnj09_SemiBin_11.fa,2243_3,0.050000000000000044,average,fastANI,2243
cpsnj10_SemiBin_14.fa,2243_3,0.050000000000000044,average,fastANI,2243
cpsnj11_SemiBin_99.fa,2243_3,0.050000000000000044,average,fastANI,2243
cpsnj14_SemiBin_17.fa,2243_3,0.050000000000000044,average,fastANI,2243
cpsnj15_SemiBin_25.fa,2243_3,0.050000000000000044,average,fastANI,2243
cpsnj16_SemiBin_16.fa,2243_3,0.050000000000000044,average,fastANI,2243
snj09_SemiBin_22.fa,2243_3,0.050000000000000044,average,fastANI,2243
snj10_SemiBin_99.fa,2243_3,0.050000000000000044,average,fastANI,2243
snj11_SemiBin_141.fa,2243_3,0.050000000000000044,average,fastANI,2243
snj13_SemiBin_0.fa,2243_3,0.050000000000000044,average,fastANI,2243
snj14_SemiBin_21.fa,2243_3,0.050000000000000044,average,fastANI,2243
snj15_SemiBin_7.fa,2243_3,0.050000000000000044,average,fastANI,2243
snj16_SemiBin_51.fa,2243_3,0.050000000000000044,average,fastANI,2243
cpsnj13_SemiBin_86.fa,2243_4,0.050000000000000044,average,fastANI,2243
snj08_SemiBin_108.fa,2243_5,0.050000000000000044,average,fastANI,2243
sample27_SemiBin_462.fa,2243_6,0.050000000000000044,average,fastANI,2243
snj11_SemiBin_119.fa,2244_0,0.050000000000000044,average,fastANI,2244
snj01_SemiBin_31.fa,2245_1,0.050000000000000044,average,fastANI,2245
snj08_SemiBin_194.fa,2245_1,0.050000000000000044,average,fastANI,2245
cpsnj20_SemiBin_76.fa,2246_0,0.050000000000000044,average,fastANI,2246
sample13_SemiBin_44.fa,2247_1,0.050000000000000044,average,fastANI,2247
sample25_SemiBin_148.fa,2247_1,0.050000000000000044,average,fastANI,2247
sample17_SemiBin_44.fa,2247_2,0.050000000000000044,average,fastANI,2247
sample26_SemiBin_109.fa,2247_2,0.050000000000000044,average,fastANI,2247
sample3_SemiBin_30.fa,2247_3,0.050000000000000044,average,fastANI,2247
sample8_SemiBin_176.fa,2247_4,0.050000000000000044,average,fastANI,2247
sample4_SemiBin_150.fa,2247_5,0.050000000000000044,average,fastANI,2247
cpsnj09_SemiBin_626.fa,2248_0,0.050000000000000044,average,fastANI,2248
cpsnj11_SemiBin_301.fa,2249_0,0.050000000000000044,average,fastANI,2249
snj03_SemiBin_116.fa,2250_1,0.050000000000000044,average,fastANI,2250
snj11_SemiBin_195.fa,2250_2,0.050000000000000044,average,fastANI,2250
cpsnj10_SemiBin_125.fa,2251_1,0.050000000000000044,average,fastANI,2251
cpsnj16_SemiBin_33.fa,2251_1,0.050000000000000044,average,fastANI,2251
cpsnj15_SemiBin_37.fa,2251_2,0.050000000000000044,average,fastANI,2251
sample23_SemiBin_87.fa,2251_3,0.050000000000000044,average,fastANI,2251
snj20_SemiBin_19.fa,2251_3,0.050000000000000044,average,fastANI,2251
snj19_SemiBin_36.fa,2251_4,0.050000000000000044,average,fastANI,2251
sample24_SemiBin_363.fa,2251_5,0.050000000000000044,average,fastANI,2251
snj09_SemiBin_1577.fa,2251_6,0.050000000000000044,average,fastANI,2251
cpsnj19_SemiBin_198.fa,2252_0,0.050000000000000044,average,fastANI,2252
sample15_SemiBin_20.fa,2253_0,0.050000000000000044,average,fastANI,2253
sample16_SemiBin_1836.fa,2254_0,0.050000000000000044,average,fastANI,2254
cpsnj10_SemiBin_167.fa,2255_1,0.050000000000000044,average,fastANI,2255
cpsnj14_SemiBin_232.fa,2255_2,0.050000000000000044,average,fastANI,2255
sample21_SemiBin_130.fa,2256_0,0.050000000000000044,average,fastANI,2256
cpsnj15_SemiBin_99.fa,2257_0,0.050000000000000044,average,fastANI,2257
sample1_SemiBin_251.fa,2258_0,0.050000000000000044,average,fastANI,2258
cpsnj14_SemiBin_168.fa,2259_0,0.050000000000000044,average,fastANI,2259
sample20_SemiBin_119.fa,2260_0,0.050000000000000044,average,fastANI,2260
sample23_SemiBin_198.fa,2261_1,0.050000000000000044,average,fastANI,2261
snj01_SemiBin_118.fa,2261_1,0.050000000000000044,average,fastANI,2261
snj03_SemiBin_166.fa,2261_1,0.050000000000000044,average,fastANI,2261
snj08_SemiBin_166.fa,2261_1,0.050000000000000044,average,fastANI,2261
snj13_SemiBin_148.fa,2261_1,0.050000000000000044,average,fastANI,2261
snj20_SemiBin_162.fa,2261_1,0.050000000000000044,average,fastANI,2261
snj19_SemiBin_329.fa,2262_0,0.050000000000000044,average,fastANI,2262
sample16_SemiBin_98.fa,2263_1,0.050000000000000044,average,fastANI,2263
sample18_SemiBin_347.fa,2263_2,0.050000000000000044,average,fastANI,2263
cpsnj03_SemiBin_81.fa,2264_0,0.050000000000000044,average,fastANI,2264
cpsnj14_SemiBin_25.fa,2265_0,0.050000000000000044,average,fastANI,2265
sample10_SemiBin_40.fa,2266_1,0.050000000000000044,average,fastANI,2266
sample11_SemiBin_51.fa,2266_1,0.050000000000000044,average,fastANI,2266
sample12_SemiBin_24.fa,2266_1,0.050000000000000044,average,fastANI,2266
sample13_SemiBin_66.fa,2266_1,0.050000000000000044,average,fastANI,2266
sample15_SemiBin_10.fa,2266_1,0.050000000000000044,average,fastANI,2266
sample19_SemiBin_14.fa,2266_1,0.050000000000000044,average,fastANI,2266
sample1_SemiBin_104.fa,2266_1,0.050000000000000044,average,fastANI,2266
sample20_SemiBin_78.fa,2266_1,0.050000000000000044,average,fastANI,2266
sample21_SemiBin_0.fa,2266_1,0.050000000000000044,average,fastANI,2266
sample22_SemiBin_4.fa,2266_1,0.050000000000000044,average,fastANI,2266
sample25_SemiBin_8.fa,2266_1,0.050000000000000044,average,fastANI,2266
sample27_SemiBin_60.fa,2266_1,0.050000000000000044,average,fastANI,2266
sample2_SemiBin_5.fa,2266_1,0.050000000000000044,average,fastANI,2266
sample7_SemiBin_79.fa,2266_1,0.050000000000000044,average,fastANI,2266
sample16_SemiBin_16.fa,2267_1,0.050000000000000044,average,fastANI,2267
sample20_SemiBin_73.fa,2267_1,0.050000000000000044,average,fastANI,2267
sample26_SemiBin_35.fa,2267_1,0.050000000000000044,average,fastANI,2267
cpsnj19_SemiBin_84.fa,2268_0,0.050000000000000044,average,fastANI,2268
sample19_SemiBin_147.fa,2269_0,0.050000000000000044,average,fastANI,2269
sample19_SemiBin_148.fa,2270_0,0.050000000000000044,average,fastANI,2270
cpsnj19_SemiBin_126.fa,2271_0,0.050000000000000044,average,fastANI,2271
cpsnj11_SemiBin_167.fa,2272_1,0.050000000000000044,average,fastANI,2272
snj08_SemiBin_135.fa,2272_2,0.050000000000000044,average,fastANI,2272
cpsnj02_SemiBin_66.fa,2273_0,0.050000000000000044,average,fastANI,2273
cpsnj03_SemiBin_118.fa,2274_1,0.050000000000000044,average,fastANI,2274
cpsnj08_SemiBin_14.fa,2274_1,0.050000000000000044,average,fastANI,2274
cpsnj09_SemiBin_138.fa,2274_1,0.050000000000000044,average,fastANI,2274
cpsnj10_SemiBin_27.fa,2274_1,0.050000000000000044,average,fastANI,2274
cpsnj11_SemiBin_22.fa,2274_1,0.050000000000000044,average,fastANI,2274
cpsnj16_SemiBin_515.fa,2274_1,0.050000000000000044,average,fastANI,2274
cpsnj20_SemiBin_132.fa,2274_1,0.050000000000000044,average,fastANI,2274
snj11_SemiBin_172.fa,2274_1,0.050000000000000044,average,fastANI,2274
snj16_SemiBin_28.fa,2274_1,0.050000000000000044,average,fastANI,2274
snj20_SemiBin_214.fa,2274_1,0.050000000000000044,average,fastANI,2274
cpsnj15_SemiBin_33.fa,2274_2,0.050000000000000044,average,fastANI,2274
snj15_SemiBin_66.fa,2274_3,0.050000000000000044,average,fastANI,2274
snj10_SemiBin_1730.fa,2275_0,0.050000000000000044,average,fastANI,2275
cpsnj16_SemiBin_516.fa,2276_0,0.050000000000000044,average,fastANI,2276
cpsnj01_SemiBin_45.fa,2277_1,0.050000000000000044,average,fastANI,2277
snj20_SemiBin_45.fa,2277_1,0.050000000000000044,average,fastANI,2277
cpsnj16_SemiBin_54.fa,2278_1,0.050000000000000044,average,fastANI,2278
snj03_SemiBin_38.fa,2278_1,0.050000000000000044,average,fastANI,2278
snj08_SemiBin_308.fa,2278_1,0.050000000000000044,average,fastANI,2278
snj16_SemiBin_66.fa,2278_1,0.050000000000000044,average,fastANI,2278
snj19_SemiBin_178.fa,2278_1,0.050000000000000044,average,fastANI,2278
cpsnj19_SemiBin_98.fa,2278_2,0.050000000000000044,average,fastANI,2278
cpsnj11_SemiBin_984.fa,2278_3,0.050000000000000044,average,fastANI,2278
snj01_SemiBin_1410.fa,2279_0,0.050000000000000044,average,fastANI,2279
sample15_SemiBin_30.fa,2280_1,0.050000000000000044,average,fastANI,2280
sample1_SemiBin_145.fa,2280_1,0.050000000000000044,average,fastANI,2280
sample25_SemiBin_74.fa,2280_1,0.050000000000000044,average,fastANI,2280
sample15_SemiBin_151.fa,2281_0,0.050000000000000044,average,fastANI,2281
cpsnj09_SemiBin_0.fa,2282_1,0.050000000000000044,average,fastANI,2282
cpsnj10_SemiBin_15.fa,2282_1,0.050000000000000044,average,fastANI,2282
cpsnj13_SemiBin_14.fa,2282_1,0.050000000000000044,average,fastANI,2282
snj09_SemiBin_26.fa,2282_1,0.050000000000000044,average,fastANI,2282
sample21_SemiBin_513.fa,2283_0,0.050000000000000044,average,fastANI,2283
cpsnj10_SemiBin_130.fa,2284_1,0.050000000000000044,average,fastANI,2284
cpsnj11_SemiBin_128.fa,2284_2,0.050000000000000044,average,fastANI,2284
cpsnj09_SemiBin_336.fa,2285_1,0.050000000000000044,average,fastANI,2285
cpsnj13_SemiBin_89.fa,2285_1,0.050000000000000044,average,fastANI,2285
cpsnj14_SemiBin_212.fa,2285_1,0.050000000000000044,average,fastANI,2285
cpsnj11_SemiBin_84.fa,2286_1,0.050000000000000044,average,fastANI,2286
snj10_SemiBin_50.fa,2286_1,0.050000000000000044,average,fastANI,2286
cpsnj14_SemiBin_1157.fa,2286_2,0.050000000000000044,average,fastANI,2286
snj20_SemiBin_54.fa,2287_0,0.050000000000000044,average,fastANI,2287
cpsnj13_SemiBin_91.fa,2288_0,0.050000000000000044,average,fastANI,2288
sample23_SemiBin_67.fa,2289_0,0.050000000000000044,average,fastANI,2289
snj09_SemiBin_69.fa,2290_0,0.050000000000000044,average,fastANI,2290
cpsnj14_SemiBin_91.fa,2291_1,0.050000000000000044,average,fastANI,2291
snj14_SemiBin_17.fa,2291_1,0.050000000000000044,average,fastANI,2291
cpsnj10_SemiBin_115.fa,2291_2,0.050000000000000044,average,fastANI,2291
cpsnj04_SemiBin_69.fa,2291_3,0.050000000000000044,average,fastANI,2291
snj20_SemiBin_217.fa,2291_3,0.050000000000000044,average,fastANI,2291
snj16_SemiBin_33.fa,2291_4,0.050000000000000044,average,fastANI,2291
sample6_SemiBin_54.fa,2292_0,0.050000000000000044,average,fastANI,2292
sample20_SemiBin_152.fa,2293_0,0.050000000000000044,average,fastANI,2293
sample20_SemiBin_121.fa,2294_1,0.050000000000000044,average,fastANI,2294
sample21_SemiBin_380.fa,2294_1,0.050000000000000044,average,fastANI,2294
sample22_SemiBin_177.fa,2294_1,0.050000000000000044,average,fastANI,2294
cpsnj09_SemiBin_344.fa,2295_1,0.050000000000000044,average,fastANI,2295
cpsnj10_SemiBin_31.fa,2295_1,0.050000000000000044,average,fastANI,2295
cpsnj13_SemiBin_25.fa,2295_1,0.050000000000000044,average,fastANI,2295
cpsnj14_SemiBin_51.fa,2295_1,0.050000000000000044,average,fastANI,2295
snj14_SemiBin_13.fa,2295_1,0.050000000000000044,average,fastANI,2295
snj13_SemiBin_39.fa,2295_2,0.050000000000000044,average,fastANI,2295
snj16_SemiBin_40.fa,2295_3,0.050000000000000044,average,fastANI,2295
snj08_SemiBin_322.fa,2295_4,0.050000000000000044,average,fastANI,2295
sample23_SemiBin_232.fa,2295_5,0.050000000000000044,average,fastANI,2295
cpsnj04_SemiBin_80.fa,2296_0,0.050000000000000044,average,fastANI,2296
cpsnj20_SemiBin_24.fa,2297_0,0.050000000000000044,average,fastANI,2297
sample15_SemiBin_47.fa,2298_1,0.050000000000000044,average,fastANI,2298
sample22_SemiBin_56.fa,2298_1,0.050000000000000044,average,fastANI,2298
sample29_SemiBin_57.fa,2298_1,0.050000000000000044,average,fastANI,2298
cpsnj02_SemiBin_29.fa,2298_2,0.050000000000000044,average,fastANI,2298
cpsnj03_SemiBin_0.fa,2298_2,0.050000000000000044,average,fastANI,2298
cpsnj04_SemiBin_29.fa,2298_2,0.050000000000000044,average,fastANI,2298
cpsnj08_SemiBin_9.fa,2298_2,0.050000000000000044,average,fastANI,2298
cpsnj11_SemiBin_28.fa,2298_2,0.050000000000000044,average,fastANI,2298
cpsnj15_SemiBin_3.fa,2298_2,0.050000000000000044,average,fastANI,2298
cpsnj16_SemiBin_9.fa,2298_2,0.050000000000000044,average,fastANI,2298
cpsnj19_SemiBin_18.fa,2298_2,0.050000000000000044,average,fastANI,2298
sample14_SemiBin_3.fa,2298_2,0.050000000000000044,average,fastANI,2298
sample18_SemiBin_77.fa,2298_2,0.050000000000000044,average,fastANI,2298
sample22_SemiBin_122.fa,2298_2,0.050000000000000044,average,fastANI,2298
sample24_SemiBin_130.fa,2298_2,0.050000000000000044,average,fastANI,2298
sample26_SemiBin_3.fa,2298_2,0.050000000000000044,average,fastANI,2298
sample28_SemiBin_80.fa,2298_2,0.050000000000000044,average,fastANI,2298
sample2_SemiBin_80.fa,2298_2,0.050000000000000044,average,fastANI,2298
sample30_SemiBin_60.fa,2298_2,0.050000000000000044,average,fastANI,2298
sample3_SemiBin_64.fa,2298_2,0.050000000000000044,average,fastANI,2298
sample4_SemiBin_1.fa,2298_2,0.050000000000000044,average,fastANI,2298
sample5_SemiBin_66.fa,2298_2,0.050000000000000044,average,fastANI,2298
sample8_SemiBin_22.fa,2298_2,0.050000000000000044,average,fastANI,2298
snj03_SemiBin_0.fa,2298_2,0.050000000000000044,average,fastANI,2298
snj04_SemiBin_9.fa,2298_2,0.050000000000000044,average,fastANI,2298
snj08_SemiBin_0.fa,2298_2,0.050000000000000044,average,fastANI,2298
snj10_SemiBin_4.fa,2298_2,0.050000000000000044,average,fastANI,2298
snj11_SemiBin_46.fa,2298_2,0.050000000000000044,average,fastANI,2298
snj13_SemiBin_2.fa,2298_2,0.050000000000000044,average,fastANI,2298
snj15_SemiBin_1.fa,2298_2,0.050000000000000044,average,fastANI,2298
snj16_SemiBin_2.fa,2298_2,0.050000000000000044,average,fastANI,2298
snj19_SemiBin_1.fa,2298_2,0.050000000000000044,average,fastANI,2298
snj20_SemiBin_220.fa,2298_2,0.050000000000000044,average,fastANI,2298
sample21_SemiBin_1786.fa,2298_3,0.050000000000000044,average,fastANI,2298
cpsnj13_SemiBin_269.fa,2298_4,0.050000000000000044,average,fastANI,2298
sample20_SemiBin_10.fa,2299_1,0.050000000000000044,average,fastANI,2299
sample22_SemiBin_314.fa,2299_1,0.050000000000000044,average,fastANI,2299
sample3_SemiBin_132.fa,2299_1,0.050000000000000044,average,fastANI,2299
sample4_SemiBin_99.fa,2299_1,0.050000000000000044,average,fastANI,2299
sample15_SemiBin_112.fa,2300_1,0.050000000000000044,average,fastANI,2300
sample1_SemiBin_155.fa,2300_1,0.050000000000000044,average,fastANI,2300
sample1_SemiBin_159.fa,2300_1,0.050000000000000044,average,fastANI,2300
sample20_SemiBin_198.fa,2300_1,0.050000000000000044,average,fastANI,2300
sample22_SemiBin_2.fa,2300_1,0.050000000000000044,average,fastANI,2300
sample25_SemiBin_20.fa,2300_1,0.050000000000000044,average,fastANI,2300
sample7_SemiBin_120.fa,2300_1,0.050000000000000044,average,fastANI,2300
sample17_SemiBin_127.fa,2301_0,0.050000000000000044,average,fastANI,2301
sample19_SemiBin_190.fa,2302_0,0.050000000000000044,average,fastANI,2302
sample29_SemiBin_79.fa,2303_0,0.050000000000000044,average,fastANI,2303
cpsnj08_SemiBin_47.fa,2304_1,0.050000000000000044,average,fastANI,2304
sample7_SemiBin_155.fa,2304_2,0.050000000000000044,average,fastANI,2304
cpsnj03_SemiBin_283.fa,2304_3,0.050000000000000044,average,fastANI,2304
snj13_SemiBin_1337.fa,2305_0,0.050000000000000044,average,fastANI,2305
cpsnj01_SemiBin_16.fa,2306_0,0.050000000000000044,average,fastANI,2306
snj04_SemiBin_1833.fa,2307_0,0.050000000000000044,average,fastANI,2307
cpsnj20_SemiBin_1646.fa,2308_0,0.050000000000000044,average,fastANI,2308
sample19_SemiBin_30.fa,2309_0,0.050000000000000044,average,fastANI,2309
sample19_SemiBin_66.fa,2310_0,0.050000000000000044,average,fastANI,2310
cpsnj20_SemiBin_2.fa,2311_0,0.050000000000000044,average,fastANI,2311
snj08_SemiBin_123.fa,2312_0,0.050000000000000044,average,fastANI,2312
sample11_SemiBin_11.fa,2313_1,0.050000000000000044,average,fastANI,2313
sample12_SemiBin_39.fa,2313_1,0.050000000000000044,average,fastANI,2313
sample13_SemiBin_8.fa,2313_1,0.050000000000000044,average,fastANI,2313
sample17_SemiBin_941.fa,2313_2,0.050000000000000044,average,fastANI,2313
sample11_SemiBin_10.fa,2314_1,0.050000000000000044,average,fastANI,2314
sample12_SemiBin_14.fa,2314_1,0.050000000000000044,average,fastANI,2314
sample13_SemiBin_1619.fa,2315_1,0.050000000000000044,average,fastANI,2315
sample18_SemiBin_13.fa,2315_2,0.050000000000000044,average,fastANI,2315
sample5_SemiBin_72.fa,2316_0,0.050000000000000044,average,fastANI,2316
cpsnj19_SemiBin_14.fa,2317_1,0.050000000000000044,average,fastANI,2317
sample26_SemiBin_52.fa,2317_1,0.050000000000000044,average,fastANI,2317
snj19_SemiBin_30.fa,2317_1,0.050000000000000044,average,fastANI,2317
sample5_SemiBin_47.fa,2317_2,0.050000000000000044,average,fastANI,2317
sample11_SemiBin_42.fa,2318_1,0.050000000000000044,average,fastANI,2318
sample13_SemiBin_45.fa,2318_1,0.050000000000000044,average,fastANI,2318
sample1_SemiBin_92.fa,2318_1,0.050000000000000044,average,fastANI,2318
sample12_SemiBin_50.fa,2318_2,0.050000000000000044,average,fastANI,2318
sample10_SemiBin_99.fa,2318_3,0.050000000000000044,average,fastANI,2318
sample12_SemiBin_101.fa,2319_1,0.050000000000000044,average,fastANI,2319
sample13_SemiBin_154.fa,2319_2,0.050000000000000044,average,fastANI,2319
sample3_SemiBin_113.fa,2320_1,0.050000000000000044,average,fastANI,2320
sample4_SemiBin_166.fa,2320_2,0.050000000000000044,average,fastANI,2320
sample22_SemiBin_107.fa,2320_3,0.050000000000000044,average,fastANI,2320
sample7_SemiBin_178.fa,2320_4,0.050000000000000044,average,fastANI,2320
sample14_SemiBin_149.fa,2320_5,0.050000000000000044,average,fastANI,2320
cpsnj09_SemiBin_124.fa,2321_1,0.050000000000000044,average,fastANI,2321
snj09_SemiBin_44.fa,2321_2,0.050000000000000044,average,fastANI,2321
sample28_SemiBin_95.fa,2322_0,0.050000000000000044,average,fastANI,2322
cpsnj16_SemiBin_1.fa,2323_1,0.050000000000000044,average,fastANI,2323
snj08_SemiBin_333.fa,2323_1,0.050000000000000044,average,fastANI,2323
snj16_SemiBin_83.fa,2323_1,0.050000000000000044,average,fastANI,2323
snj13_SemiBin_78.fa,2323_2,0.050000000000000044,average,fastANI,2323
cpsnj10_SemiBin_8.fa,2324_0,0.050000000000000044,average,fastANI,2324
cpsnj13_SemiBin_541.fa,2325_0,0.050000000000000044,average,fastANI,2325
sample18_SemiBin_230.fa,2326_0,0.050000000000000044,average,fastANI,2326
cpsnj03_SemiBin_217.fa,2327_1,0.050000000000000044,average,fastANI,2327
cpsnj04_SemiBin_170.fa,2327_1,0.050000000000000044,average,fastANI,2327
cpsnj16_SemiBin_96.fa,2327_1,0.050000000000000044,average,fastANI,2327
cpsnj19_SemiBin_40.fa,2327_1,0.050000000000000044,average,fastANI,2327
snj03_SemiBin_124.fa,2327_1,0.050000000000000044,average,fastANI,2327
snj19_SemiBin_207.fa,2327_1,0.050000000000000044,average,fastANI,2327
cpsnj03_SemiBin_94.fa,2328_1,0.050000000000000044,average,fastANI,2328
cpsnj19_SemiBin_297.fa,2328_1,0.050000000000000044,average,fastANI,2328
snj03_SemiBin_46.fa,2328_1,0.050000000000000044,average,fastANI,2328
cpsnj11_SemiBin_91.fa,2329_1,0.050000000000000044,average,fastANI,2329
sample5_SemiBin_60.fa,2329_1,0.050000000000000044,average,fastANI,2329
sample18_SemiBin_327.fa,2329_2,0.050000000000000044,average,fastANI,2329
snj11_SemiBin_2095.fa,2330_0,0.050000000000000044,average,fastANI,2330
sample23_SemiBin_78.fa,2331_0,0.050000000000000044,average,fastANI,2331
cpsnj01_SemiBin_54.fa,2332_1,0.050000000000000044,average,fastANI,2332
